"cause","effect"
"hsa-miR-3614-5p","MNT"
"hsa-miR-3614-5p","MPHOSPH8"
"hsa-miR-3614-5p","NACC1"
"hsa-miR-3614-5p","PARP2"
"hsa-miR-3614-5p","PLCE1"
"hsa-miR-3614-5p","PRIM1"
"hsa-miR-3614-5p","PRKCB"
"hsa-miR-3614-5p","RAB33B"
"hsa-miR-3614-5p","RALY"
"hsa-miR-3614-5p","RFC2"
"hsa-miR-3614-5p","RHOB"
"hsa-miR-3614-5p","RPH3AL"
"hsa-miR-3614-5p","SH3PXD2A"
"hsa-miR-3614-5p","SYNJ2BP"
"hsa-miR-3614-5p","TOP2B"
"hsa-miR-3614-5p","TPM3"
"hsa-miR-3614-5p","TPT1"
"hsa-miR-3614-5p","TRAF5"
"hsa-miR-3614-5p","ZNF451"
"hsa-miR-3615","BMPR2"
"hsa-miR-3615","CCNDBP1"
"hsa-miR-3615","HIST1H1B"
"hsa-miR-3615","KHSRP"
"hsa-miR-3615","SPRY1"
"hsa-miR-3616-5p","AURKA"
"hsa-miR-3616-5p","E2F3"
"hsa-miR-3616-5p","MARK1"
"hsa-miR-3616-5p","MIDN"
"hsa-miR-3616-5p","SOX4"
"hsa-miR-3617-5p","GLTSCR2"
"hsa-miR-3617-5p","KPNA2"
"hsa-miR-3617-5p","P2RY1"
"hsa-miR-3618","KLHL3"
"hsa-miR-3619-5p","ABCB1"
"hsa-miR-3619-5p","ABR"
"hsa-miR-3619-5p","ADRA2B"
"hsa-miR-3619-5p","ALDOA"
"hsa-miR-3619-5p","ATP2A2"
"hsa-miR-3619-5p","BTG2"
"hsa-miR-3619-5p","CACNA1A"
"hsa-miR-3619-5p","CANX"
"hsa-miR-3619-5p","CCNB1"
"hsa-miR-3619-5p","CCNG1"
"hsa-miR-3619-5p","CCT4"
"hsa-miR-3619-5p","CD63"
"hsa-miR-3619-5p","CIT"
"hsa-miR-3619-5p","CITED2"
"hsa-miR-3619-5p","CLTC"
"hsa-miR-3619-5p","COL1A1"
"hsa-miR-3619-5p","CRKL"
"hsa-miR-3619-5p","CST3"
"hsa-miR-3619-5p","DKK3"
"hsa-miR-3619-5p","DLL1"
"hsa-miR-3619-5p","DPYSL5"
"hsa-miR-3619-5p","EGR1"
"hsa-miR-3619-5p","EIF4G1"
"hsa-miR-3619-5p","ERF"
"hsa-miR-3619-5p","FANCA"
"hsa-miR-3619-5p","FDPS"
"hsa-miR-3619-5p","FGFR1"
"hsa-miR-3619-5p","FOXK2"
"hsa-miR-3619-5p","GANAB"
"hsa-miR-3619-5p","GLI2"
"hsa-miR-3619-5p","GNA13"
"hsa-miR-3619-5p","HNRNPU"
"hsa-miR-3619-5p","HOXA7"
"hsa-miR-3619-5p","HOXA9"
"hsa-miR-3619-5p","HSP90AB1"
"hsa-miR-3619-5p","HSP90B1"
"hsa-miR-3619-5p","HSPA5"
"hsa-miR-3619-5p","HUWE1"
"hsa-miR-3619-5p","IER3IP1"
"hsa-miR-3619-5p","INSIG1"
"hsa-miR-3619-5p","IPO13"
"hsa-miR-3619-5p","JAG2"
"hsa-miR-3619-5p","KIF1B"
"hsa-miR-3619-5p","KPNA6"
"hsa-miR-3619-5p","LARP1"
"hsa-miR-3619-5p","LENG8"
"hsa-miR-3619-5p","LRRC59"
"hsa-miR-3619-5p","LZTS2"
"hsa-miR-3619-5p","MAFK"
"hsa-miR-3619-5p","MARS"
"hsa-miR-3619-5p","MAST2"
"hsa-miR-3619-5p","MBD3"
"hsa-miR-3619-5p","MCL1"
"hsa-miR-3619-5p","MCM5"
"hsa-miR-3619-5p","MCM7"
"hsa-miR-3619-5p","MDH1"
"hsa-miR-3619-5p","MED1"
"hsa-miR-3619-5p","MED16"
"hsa-miR-3619-5p","MINK1"
"hsa-miR-3619-5p","MTMR4"
"hsa-miR-3619-5p","MXD4"
"hsa-miR-3619-5p","MXI1"
"hsa-miR-3619-5p","NCL"
"hsa-miR-3619-5p","NLGN2"
"hsa-miR-3619-5p","OGT"
"hsa-miR-3619-5p","P4HB"
"hsa-miR-3619-5p","PNPLA2"
"hsa-miR-3619-5p","POLE"
"hsa-miR-3619-5p","PPP1R12C"
"hsa-miR-3619-5p","PRDX4"
"hsa-miR-3619-5p","PREB"
"hsa-miR-3619-5p","PRKAA1"
"hsa-miR-3619-5p","PRKCE"
"hsa-miR-3619-5p","PSD"
"hsa-miR-3619-5p","PSMD11"
"hsa-miR-3619-5p","PSRC1"
"hsa-miR-3619-5p","PTGES3"
"hsa-miR-3619-5p","RBM14"
"hsa-miR-3619-5p","SF3B2"
"hsa-miR-3619-5p","SH2B1"
"hsa-miR-3619-5p","SH3PXD2A"
"hsa-miR-3619-5p","SMARCA5"
"hsa-miR-3619-5p","SMC1A"
"hsa-miR-3619-5p","SOCS5"
"hsa-miR-3619-5p","SORBS3"
"hsa-miR-3619-5p","SOX11"
"hsa-miR-3619-5p","SPRY1"
"hsa-miR-3619-5p","SRPK1"
"hsa-miR-3619-5p","STAU1"
"hsa-miR-3619-5p","TCEB1"
"hsa-miR-3619-5p","TGFBR3"
"hsa-miR-3619-5p","TNK2"
"hsa-miR-3619-5p","TPM3"
"hsa-miR-3619-5p","TRAF1"
"hsa-miR-3619-5p","TRIM29"
"hsa-miR-3619-5p","TRIM37"
"hsa-miR-3619-5p","TRIOBP"
"hsa-miR-3619-5p","TUBA1B"
"hsa-miR-3619-5p","TXLNA"
"hsa-miR-3619-5p","TXNIP"
"hsa-miR-3619-5p","WIPF2"
"hsa-miR-362-5p","ABCF3"
"hsa-miR-362-5p","ABI2"
"hsa-miR-362-5p","ABR"
"hsa-miR-362-5p","ACVR1"
"hsa-miR-362-5p","ADAMTS4"
"hsa-miR-362-5p","ADCYAP1R1"
"hsa-miR-362-5p","ADRA2B"
"hsa-miR-362-5p","AFF1"
"hsa-miR-362-5p","AFF4"
"hsa-miR-362-5p","AHNAK"
"hsa-miR-362-5p","AKAP1"
"hsa-miR-362-5p","AKAP11"
"hsa-miR-362-5p","AKT3"
"hsa-miR-362-5p","ALX1"
"hsa-miR-362-5p","ANKRA2"
"hsa-miR-362-5p","ANKS1B"
"hsa-miR-362-5p","AP3B1"
"hsa-miR-362-5p","ARF3"
"hsa-miR-362-5p","ARFGEF2"
"hsa-miR-362-5p","ARHGEF12"
"hsa-miR-362-5p","ARID1A"
"hsa-miR-362-5p","ARNT"
"hsa-miR-362-5p","ASGR1"
"hsa-miR-362-5p","ASH1L"
"hsa-miR-362-5p","ATP2A2"
"hsa-miR-362-5p","ATPIF1"
"hsa-miR-362-5p","ATRX"
"hsa-miR-362-5p","ATXN1"
"hsa-miR-362-5p","ATXN1L"
"hsa-miR-362-5p","BACH1"
"hsa-miR-362-5p","BAZ2A"
"hsa-miR-362-5p","BAZ2B"
"hsa-miR-362-5p","BCL2L11"
"hsa-miR-362-5p","BCLAF1"
"hsa-miR-362-5p","BHLHE40"
"hsa-miR-362-5p","BMPR2"
"hsa-miR-362-5p","BNC2"
"hsa-miR-362-5p","BRD2"
"hsa-miR-362-5p","BTF3"
"hsa-miR-362-5p","BTRC"
"hsa-miR-362-5p","C10orf2"
"hsa-miR-362-5p","CA12"
"hsa-miR-362-5p","CADM1"
"hsa-miR-362-5p","CALCOCO1"
"hsa-miR-362-5p","CBX2"
"hsa-miR-362-5p","CBX3"
"hsa-miR-362-5p","CBX5"
"hsa-miR-362-5p","CBX8"
"hsa-miR-362-5p","CCDC91"
"hsa-miR-362-5p","CCND2"
"hsa-miR-362-5p","CCNT1"
"hsa-miR-362-5p","CCT4"
"hsa-miR-362-5p","CD2AP"
"hsa-miR-362-5p","CD46"
"hsa-miR-362-5p","CDC7"
"hsa-miR-362-5p","CDC73"
"hsa-miR-362-5p","CDK2"
"hsa-miR-362-5p","CENPF"
"hsa-miR-362-5p","CEP135"
"hsa-miR-362-5p","CHAF1B"
"hsa-miR-362-5p","CHD1"
"hsa-miR-362-5p","CHEK1"
"hsa-miR-362-5p","CHIC2"
"hsa-miR-362-5p","CITED2"
"hsa-miR-362-5p","CLTB"
"hsa-miR-362-5p","CLTC"
"hsa-miR-362-5p","COG5"
"hsa-miR-362-5p","COPS7B"
"hsa-miR-362-5p","CORO2B"
"hsa-miR-362-5p","COX5A"
"hsa-miR-362-5p","CPE"
"hsa-miR-362-5p","CPNE1"
"hsa-miR-362-5p","CREB1"
"hsa-miR-362-5p","CRK"
"hsa-miR-362-5p","CRMP1"
"hsa-miR-362-5p","CRY2"
"hsa-miR-362-5p","CTBP2"
"hsa-miR-362-5p","CTGF"
"hsa-miR-362-5p","CTNND1"
"hsa-miR-362-5p","CUL3"
"hsa-miR-362-5p","CUL5"
"hsa-miR-362-5p","CUX1"
"hsa-miR-362-5p","CXCL12"
"hsa-miR-362-5p","CYB5R2"
"hsa-miR-362-5p","CYLD"
"hsa-miR-362-5p","DAAM1"
"hsa-miR-362-5p","DAZAP2"
"hsa-miR-362-5p","DCP2"
"hsa-miR-362-5p","DCUN1D1"
"hsa-miR-362-5p","DDR2"
"hsa-miR-362-5p","DERL1"
"hsa-miR-362-5p","DKC1"
"hsa-miR-362-5p","DKK1"
"hsa-miR-362-5p","DLGAP4"
"hsa-miR-362-5p","DLL1"
"hsa-miR-362-5p","DNAJB1"
"hsa-miR-362-5p","DNMT3A"
"hsa-miR-362-5p","DOK1"
"hsa-miR-362-5p","DPYSL5"
"hsa-miR-362-5p","DST"
"hsa-miR-362-5p","DUSP3"
"hsa-miR-362-5p","DYNC1H1"
"hsa-miR-362-5p","E2F1"
"hsa-miR-362-5p","E2F3"
"hsa-miR-362-5p","EEA1"
"hsa-miR-362-5p","EFNA5"
"hsa-miR-362-5p","EHD2"
"hsa-miR-362-5p","EIF2S2"
"hsa-miR-362-5p","EIF5"
"hsa-miR-362-5p","ELK1"
"hsa-miR-362-5p","ELOF1"
"hsa-miR-362-5p","EPB41L3"
"hsa-miR-362-5p","EPHA4"
"hsa-miR-362-5p","ERBB4"
"hsa-miR-362-5p","ERH"
"hsa-miR-362-5p","ESRRG"
"hsa-miR-362-5p","EWSR1"
"hsa-miR-362-5p","FAM46C"
"hsa-miR-362-5p","FASTK"
"hsa-miR-362-5p","FBL"
"hsa-miR-362-5p","FBN1"
"hsa-miR-362-5p","FBXO30"
"hsa-miR-362-5p","FBXW11"
"hsa-miR-362-5p","FDPS"
"hsa-miR-362-5p","FOXJ3"
"hsa-miR-362-5p","FRS2"
"hsa-miR-362-5p","GABRB2"
"hsa-miR-362-5p","GAS7"
"hsa-miR-362-5p","GATAD2A"
"hsa-miR-362-5p","GEMIN6"
"hsa-miR-362-5p","GGA1"
"hsa-miR-362-5p","GNA14"
"hsa-miR-362-5p","GPC4"
"hsa-miR-362-5p","GPX1"
"hsa-miR-362-5p","GRIK3"
"hsa-miR-362-5p","GRIN2A"
"hsa-miR-362-5p","GSK3B"
"hsa-miR-362-5p","GTF2A1"
"hsa-miR-362-5p","H3F3B"
"hsa-miR-362-5p","HECTD1"
"hsa-miR-362-5p","HERC1"
"hsa-miR-362-5p","HEXIM1"
"hsa-miR-362-5p","HFE"
"hsa-miR-362-5p","HIC2"
"hsa-miR-362-5p","HIF1AN"
"hsa-miR-362-5p","HIPK1"
"hsa-miR-362-5p","HIPK2"
"hsa-miR-362-5p","HIPK3"
"hsa-miR-362-5p","HIRA"
"hsa-miR-362-5p","HIVEP1"
"hsa-miR-362-5p","HMGA2"
"hsa-miR-362-5p","HMGB2"
"hsa-miR-362-5p","HMGCR"
"hsa-miR-362-5p","HMGN3"
"hsa-miR-362-5p","HNRNPA1"
"hsa-miR-362-5p","HNRNPA2B1"
"hsa-miR-362-5p","HNRNPL"
"hsa-miR-362-5p","HOXA10"
"hsa-miR-362-5p","HOXA5"
"hsa-miR-362-5p","HOXA7"
"hsa-miR-362-5p","HPR"
"hsa-miR-362-5p","IFNAR1"
"hsa-miR-362-5p","IGBP1"
"hsa-miR-362-5p","IGF1R"
"hsa-miR-362-5p","IKBKG"
"hsa-miR-362-5p","IKZF5"
"hsa-miR-362-5p","IL6ST"
"hsa-miR-362-5p","INHBA"
"hsa-miR-362-5p","IQGAP1"
"hsa-miR-362-5p","IRAK1"
"hsa-miR-362-5p","IRS1"
"hsa-miR-362-5p","ITGA2"
"hsa-miR-362-5p","ITPKC"
"hsa-miR-362-5p","ITPR1"
"hsa-miR-362-5p","KALRN"
"hsa-miR-362-5p","KCMF1"
"hsa-miR-362-5p","KCNJ12"
"hsa-miR-362-5p","KCNRG"
"hsa-miR-362-5p","KHSRP"
"hsa-miR-362-5p","KIF13A"
"hsa-miR-362-5p","KIF5A"
"hsa-miR-362-5p","KIF5C"
"hsa-miR-362-5p","KLF12"
"hsa-miR-362-5p","KLHL23"
"hsa-miR-362-5p","KLHL3"
"hsa-miR-362-5p","KPNA6"
"hsa-miR-362-5p","KRIT1"
"hsa-miR-362-5p","LAMB1"
"hsa-miR-362-5p","LATS1"
"hsa-miR-362-5p","LFNG"
"hsa-miR-362-5p","LIMD1"
"hsa-miR-362-5p","LNPEP"
"hsa-miR-362-5p","LRP1"
"hsa-miR-362-5p","LRP8"
"hsa-miR-362-5p","MAPK6"
"hsa-miR-362-5p","MAPK9"
"hsa-miR-362-5p","MAZ"
"hsa-miR-362-5p","MED1"
"hsa-miR-362-5p","MED13"
"hsa-miR-362-5p","MEF2A"
"hsa-miR-362-5p","MEF2D"
"hsa-miR-362-5p","MESDC2"
"hsa-miR-362-5p","MGEA5"
"hsa-miR-362-5p","MIDN"
"hsa-miR-362-5p","MLX"
"hsa-miR-362-5p","MTA2"
"hsa-miR-362-5p","MTF1"
"hsa-miR-362-5p","MTMR9"
"hsa-miR-362-5p","MYLK"
"hsa-miR-362-5p","MYO5A"
"hsa-miR-362-5p","NCKAP1"
"hsa-miR-362-5p","NCL"
"hsa-miR-362-5p","NCOA1"
"hsa-miR-362-5p","NFAT5"
"hsa-miR-362-5p","NFE2L2"
"hsa-miR-362-5p","NFIA"
"hsa-miR-362-5p","NISCH"
"hsa-miR-362-5p","NKRF"
"hsa-miR-362-5p","NOS1AP"
"hsa-miR-362-5p","NPNT"
"hsa-miR-362-5p","NR2C2"
"hsa-miR-362-5p","NR3C1"
"hsa-miR-362-5p","NRGN"
"hsa-miR-362-5p","NRP1"
"hsa-miR-362-5p","NRXN3"
"hsa-miR-362-5p","NUDT3"
"hsa-miR-362-5p","NUDT5"
"hsa-miR-362-5p","NUFIP2"
"hsa-miR-362-5p","NUMBL"
"hsa-miR-362-5p","NUPL1"
"hsa-miR-362-5p","OSMR"
"hsa-miR-362-5p","PABPN1"
"hsa-miR-362-5p","PAPOLA"
"hsa-miR-362-5p","PAPPA"
"hsa-miR-362-5p","PARD3B"
"hsa-miR-362-5p","PAX2"
"hsa-miR-362-5p","PCDHA4"
"hsa-miR-362-5p","PCNA"
"hsa-miR-362-5p","PDCD6IP"
"hsa-miR-362-5p","PDE4D"
"hsa-miR-362-5p","PDE5A"
"hsa-miR-362-5p","PDHB"
"hsa-miR-362-5p","PELI2"
"hsa-miR-362-5p","PELP1"
"hsa-miR-362-5p","PHAX"
"hsa-miR-362-5p","PHB"
"hsa-miR-362-5p","PHB2"
"hsa-miR-362-5p","PHF21A"
"hsa-miR-362-5p","PIAS1"
"hsa-miR-362-5p","PIK3CG"
"hsa-miR-362-5p","PIK3R1"
"hsa-miR-362-5p","PIM2"
"hsa-miR-362-5p","PKN2"
"hsa-miR-362-5p","PLAT"
"hsa-miR-362-5p","PMEPA1"
"hsa-miR-362-5p","POLR2A"
"hsa-miR-362-5p","POLR2H"
"hsa-miR-362-5p","PPFIA4"
"hsa-miR-362-5p","PPM1A"
"hsa-miR-362-5p","PPP1R12A"
"hsa-miR-362-5p","PPP2CA"
"hsa-miR-362-5p","PRDM1"
"hsa-miR-362-5p","PRDX3"
"hsa-miR-362-5p","PREB"
"hsa-miR-362-5p","PRKAR1A"
"hsa-miR-362-5p","PRKAR2A"
"hsa-miR-362-5p","PRKX"
"hsa-miR-362-5p","PROX1"
"hsa-miR-362-5p","PRPF4B"
"hsa-miR-362-5p","PRSS23"
"hsa-miR-362-5p","PRUNE2"
"hsa-miR-362-5p","PSMA4"
"hsa-miR-362-5p","PTEN"
"hsa-miR-362-5p","PTGFRN"
"hsa-miR-362-5p","PTP4A1"
"hsa-miR-362-5p","PTP4A2"
"hsa-miR-362-5p","PTPRD"
"hsa-miR-362-5p","PTPRG"
"hsa-miR-362-5p","PURA"
"hsa-miR-362-5p","PURB"
"hsa-miR-362-5p","RAB6B"
"hsa-miR-362-5p","RAD21"
"hsa-miR-362-5p","RAD50"
"hsa-miR-362-5p","RAD54L2"
"hsa-miR-362-5p","RAPGEF6"
"hsa-miR-362-5p","RBM41"
"hsa-miR-362-5p","REST"
"hsa-miR-362-5p","RMI1"
"hsa-miR-362-5p","RNF11"
"hsa-miR-362-5p","RNF4"
"hsa-miR-362-5p","RNF7"
"hsa-miR-362-5p","RORA"
"hsa-miR-362-5p","RPS21"
"hsa-miR-362-5p","RRBP1"
"hsa-miR-362-5p","RREB1"
"hsa-miR-362-5p","RUNX1"
"hsa-miR-362-5p","SACS"
"hsa-miR-362-5p","SCIN"
"hsa-miR-362-5p","SCN8A"
"hsa-miR-362-5p","SERBP1"
"hsa-miR-362-5p","SERPINE1"
"hsa-miR-362-5p","SKIL"
"hsa-miR-362-5p","SLBP"
"hsa-miR-362-5p","SLC22A4"
"hsa-miR-362-5p","SLC8A1"
"hsa-miR-362-5p","SLIT2"
"hsa-miR-362-5p","SLIT3"
"hsa-miR-362-5p","SMAD7"
"hsa-miR-362-5p","SMARCC1"
"hsa-miR-362-5p","SMG1"
"hsa-miR-362-5p","SNIP1"
"hsa-miR-362-5p","SNRPD2"
"hsa-miR-362-5p","SOCS2"
"hsa-miR-362-5p","SOCS6"
"hsa-miR-362-5p","SOCS7"
"hsa-miR-362-5p","SOD2"
"hsa-miR-362-5p","SOX9"
"hsa-miR-362-5p","SP1"
"hsa-miR-362-5p","SPARC"
"hsa-miR-362-5p","SPEN"
"hsa-miR-362-5p","SPG20"
"hsa-miR-362-5p","SPOP"
"hsa-miR-362-5p","SRCAP"
"hsa-miR-362-5p","SSRP1"
"hsa-miR-362-5p","STAT3"
"hsa-miR-362-5p","STAT6"
"hsa-miR-362-5p","STK36"
"hsa-miR-362-5p","STRN3"
"hsa-miR-362-5p","SYT17"
"hsa-miR-362-5p","SYTL4"
"hsa-miR-362-5p","TAF13"
"hsa-miR-362-5p","TAOK1"
"hsa-miR-362-5p","TBCD"
"hsa-miR-362-5p","TBPL1"
"hsa-miR-362-5p","TEAD1"
"hsa-miR-362-5p","TFCP2"
"hsa-miR-362-5p","TGFBR1"
"hsa-miR-362-5p","TGOLN2"
"hsa-miR-362-5p","THRB"
"hsa-miR-362-5p","TIMP2"
"hsa-miR-362-5p","TMBIM6"
"hsa-miR-362-5p","TMF1"
"hsa-miR-362-5p","TNC"
"hsa-miR-362-5p","TNFRSF13C"
"hsa-miR-362-5p","TNFRSF21"
"hsa-miR-362-5p","TNIK"
"hsa-miR-362-5p","TNPO1"
"hsa-miR-362-5p","TNPO3"
"hsa-miR-362-5p","TOP2A"
"hsa-miR-362-5p","TOX4"
"hsa-miR-362-5p","TP53BP1"
"hsa-miR-362-5p","TRERF1"
"hsa-miR-362-5p","TRIM11"
"hsa-miR-362-5p","TRIM3"
"hsa-miR-362-5p","TRIM32"
"hsa-miR-362-5p","TRPS1"
"hsa-miR-362-5p","TRRAP"
"hsa-miR-362-5p","UCHL3"
"hsa-miR-362-5p","UNK"
"hsa-miR-362-5p","USF2"
"hsa-miR-362-5p","USP33"
"hsa-miR-362-5p","VAC14"
"hsa-miR-362-5p","VAPA"
"hsa-miR-362-5p","VCL"
"hsa-miR-362-5p","VHL"
"hsa-miR-362-5p","WASL"
"hsa-miR-362-5p","WDR62"
"hsa-miR-362-5p","WDR77"
"hsa-miR-362-5p","WDTC1"
"hsa-miR-362-5p","WEE1"
"hsa-miR-362-5p","WIPF2"
"hsa-miR-362-5p","WRN"
"hsa-miR-362-5p","XIAP"
"hsa-miR-362-5p","XRN1"
"hsa-miR-362-5p","YTHDC1"
"hsa-miR-362-5p","ZBTB1"
"hsa-miR-362-5p","ZBTB44"
"hsa-miR-362-5p","ZDHHC17"
"hsa-miR-362-5p","ZFHX3"
"hsa-miR-362-5p","ZMYM2"
"hsa-miR-362-5p","ZNF431"
"hsa-miR-362-5p","ZNF451"
"hsa-miR-362-5p","ZNF585B"
"hsa-miR-3620-5p","BHLHE40"
"hsa-miR-3620-5p","DSN1"
"hsa-miR-3620-5p","E2F3"
"hsa-miR-3620-5p","FOXF2"
"hsa-miR-3620-5p","GRAP2"
"hsa-miR-3620-5p","HOXA13"
"hsa-miR-3620-5p","HOXA9"
"hsa-miR-3620-5p","KLF2"
"hsa-miR-3620-5p","LIMA1"
"hsa-miR-3620-5p","LRFN1"
"hsa-miR-3620-5p","PDE4A"
"hsa-miR-3620-5p","PKD1"
"hsa-miR-3620-5p","PSME3"
"hsa-miR-3620-5p","RAPGEF2"
"hsa-miR-3620-5p","TRIM13"
"hsa-miR-3622a-5p","ACTN4"
"hsa-miR-3622a-5p","CHMP1B"
"hsa-miR-3622a-5p","LFNG"
"hsa-miR-3622a-5p","NKAP"
"hsa-miR-3622b-5p","CD3D"
"hsa-miR-3622b-5p","CDK4"
"hsa-miR-3622b-5p","PRIM1"
"hsa-miR-363-5p","ADAM15"
"hsa-miR-363-5p","ADRB1"
"hsa-miR-363-5p","ANK3"
"hsa-miR-363-5p","APLP2"
"hsa-miR-363-5p","ATXN1L"
"hsa-miR-363-5p","BCL2L11"
"hsa-miR-363-5p","CDK5R1"
"hsa-miR-363-5p","CDKN1A"
"hsa-miR-363-5p","CEBPA"
"hsa-miR-363-5p","CHD9"
"hsa-miR-363-5p","CUX1"
"hsa-miR-363-5p","CXXC5"
"hsa-miR-363-5p","DNAJB9"
"hsa-miR-363-5p","DUSP10"
"hsa-miR-363-5p","DUSP6"
"hsa-miR-363-5p","EPS8"
"hsa-miR-363-5p","EZH2"
"hsa-miR-363-5p","FAM46A"
"hsa-miR-363-5p","FBXO28"
"hsa-miR-363-5p","FOXP1"
"hsa-miR-363-5p","GLRX"
"hsa-miR-363-5p","GLUL"
"hsa-miR-363-5p","GRIA1"
"hsa-miR-363-5p","HIC2"
"hsa-miR-363-5p","HNRNPU"
"hsa-miR-363-5p","HOXB8"
"hsa-miR-363-5p","HOXC4"
"hsa-miR-363-5p","IKZF2"
"hsa-miR-363-5p","IQGAP2"
"hsa-miR-363-5p","IRF1"
"hsa-miR-363-5p","KCND2"
"hsa-miR-363-5p","KCNK3"
"hsa-miR-363-5p","KLF4"
"hsa-miR-363-5p","LBR"
"hsa-miR-363-5p","MARK1"
"hsa-miR-363-5p","MKNK2"
"hsa-miR-363-5p","MYH9"
"hsa-miR-363-5p","NEDD4L"
"hsa-miR-363-5p","NFIA"
"hsa-miR-363-5p","PAFAH1B1"
"hsa-miR-363-5p","PAX9"
"hsa-miR-363-5p","PITPNM2"
"hsa-miR-363-5p","PLEKHB2"
"hsa-miR-363-5p","PRKAA2"
"hsa-miR-363-5p","PRKAR2B"
"hsa-miR-363-5p","PRKCE"
"hsa-miR-363-5p","PTPRJ"
"hsa-miR-363-5p","RAB3D"
"hsa-miR-363-5p","RBL2"
"hsa-miR-363-5p","RIMS2"
"hsa-miR-363-5p","RNF11"
"hsa-miR-363-5p","SATB2"
"hsa-miR-363-5p","SNAPC1"
"hsa-miR-363-5p","SNAPIN"
"hsa-miR-363-5p","STARD13"
"hsa-miR-363-5p","STK39"
"hsa-miR-363-5p","TXNIP"
"hsa-miR-363-5p","WWP2"
"hsa-miR-363-5p","ZDHHC3"
"hsa-miR-3646","RAPGEF1"
"hsa-miR-3648","AGAP1"
"hsa-miR-3648","MED16"
"hsa-miR-3650","HMGA1"
"hsa-miR-3650","MAPK1IP1L"
"hsa-miR-3650","PFN2"
"hsa-miR-3650","RPP14"
"hsa-miR-3651","NFIC"
"hsa-miR-3651","NUP98"
"hsa-miR-3651","RACGAP1"
"hsa-miR-3651","TOR1AIP1"
"hsa-miR-3652","ANG"
"hsa-miR-3652","BIRC5"
"hsa-miR-3652","CCR6"
"hsa-miR-3652","CDK4"
"hsa-miR-3652","CEP135"
"hsa-miR-3652","COPA"
"hsa-miR-3652","CUBN"
"hsa-miR-3652","FHL2"
"hsa-miR-3652","GTF2F1"
"hsa-miR-3652","HLA-E"
"hsa-miR-3652","ILK"
"hsa-miR-3652","MAPK8IP3"
"hsa-miR-3652","MKI67"
"hsa-miR-3652","NARS"
"hsa-miR-3652","OLA1"
"hsa-miR-3652","ORAI2"
"hsa-miR-3652","PLA2G16"
"hsa-miR-3652","POLR2D"
"hsa-miR-3652","PTCD3"
"hsa-miR-3652","RAB10"
"hsa-miR-3652","RFC2"
"hsa-miR-3652","RNF216"
"hsa-miR-3652","SMG1"
"hsa-miR-3652","SUPT16H"
"hsa-miR-3652","TOMM70A"
"hsa-miR-3652","XPO5"
"hsa-miR-3654","KSR2"
"hsa-miR-3658","CEP55"
"hsa-miR-3658","INSIG1"
"hsa-miR-3658","KPNA2"
"hsa-miR-3658","NUTF2"
"hsa-miR-3658","RACGAP1"
"hsa-miR-365a-5p","ADAMTS1"
"hsa-miR-365a-5p","ADCYAP1R1"
"hsa-miR-365a-5p","ADIPOR2"
"hsa-miR-365a-5p","AKAP12"
"hsa-miR-365a-5p","AKT3"
"hsa-miR-365a-5p","ANKRD11"
"hsa-miR-365a-5p","ANKS1A"
"hsa-miR-365a-5p","ARRB2"
"hsa-miR-365a-5p","BCL11B"
"hsa-miR-365a-5p","CACNA1C"
"hsa-miR-365a-5p","CBX2"
"hsa-miR-365a-5p","CCNE2"
"hsa-miR-365a-5p","CDK9"
"hsa-miR-365a-5p","COL7A1"
"hsa-miR-365a-5p","CREB5"
"hsa-miR-365a-5p","CSF2RB"
"hsa-miR-365a-5p","DLG3"
"hsa-miR-365a-5p","DOK2"
"hsa-miR-365a-5p","DUSP1"
"hsa-miR-365a-5p","EFEMP1"
"hsa-miR-365a-5p","EIF2AK2"
"hsa-miR-365a-5p","ELMO1"
"hsa-miR-365a-5p","EPAS1"
"hsa-miR-365a-5p","EPHA4"
"hsa-miR-365a-5p","ETS1"
"hsa-miR-365a-5p","F3"
"hsa-miR-365a-5p","FLI1"
"hsa-miR-365a-5p","FOSL2"
"hsa-miR-365a-5p","FRS2"
"hsa-miR-365a-5p","GAB3"
"hsa-miR-365a-5p","GABBR1"
"hsa-miR-365a-5p","H2AFY"
"hsa-miR-365a-5p","HDAC4"
"hsa-miR-365a-5p","HNRNPC"
"hsa-miR-365a-5p","IL7R"
"hsa-miR-365a-5p","IRF8"
"hsa-miR-365a-5p","KCNA1"
"hsa-miR-365a-5p","KCNJ2"
"hsa-miR-365a-5p","KLC1"
"hsa-miR-365a-5p","KLRD1"
"hsa-miR-365a-5p","KREMEN1"
"hsa-miR-365a-5p","LAT2"
"hsa-miR-365a-5p","LENG8"
"hsa-miR-365a-5p","MAFB"
"hsa-miR-365a-5p","MDM2"
"hsa-miR-365a-5p","MEF2D"
"hsa-miR-365a-5p","MEIS1"
"hsa-miR-365a-5p","MYCBP"
"hsa-miR-365a-5p","MYLK"
"hsa-miR-365a-5p","MYO9A"
"hsa-miR-365a-5p","NCOA5"
"hsa-miR-365a-5p","NFIB"
"hsa-miR-365a-5p","NKIRAS2"
"hsa-miR-365a-5p","NME4"
"hsa-miR-365a-5p","NR3C1"
"hsa-miR-365a-5p","NUFIP2"
"hsa-miR-365a-5p","P2RY1"
"hsa-miR-365a-5p","PAICS"
"hsa-miR-365a-5p","PAX2"
"hsa-miR-365a-5p","PCDH8"
