"cause","effect"
"hsa-miR-19a-5p","COQ6"
"hsa-miR-19a-5p","CR2"
"hsa-miR-19a-5p","CREB1"
"hsa-miR-19a-5p","CREBBP"
"hsa-miR-19a-5p","CRMP1"
"hsa-miR-19a-5p","CSE1L"
"hsa-miR-19a-5p","CSNK1A1"
"hsa-miR-19a-5p","CSNK1G1"
"hsa-miR-19a-5p","CTCF"
"hsa-miR-19a-5p","CTGF"
"hsa-miR-19a-5p","CUL4A"
"hsa-miR-19a-5p","CUX1"
"hsa-miR-19a-5p","CXXC5"
"hsa-miR-19a-5p","CYLD"
"hsa-miR-19a-5p","DAAM1"
"hsa-miR-19a-5p","DAG1"
"hsa-miR-19a-5p","DAZAP2"
"hsa-miR-19a-5p","DBF4"
"hsa-miR-19a-5p","DBN1"
"hsa-miR-19a-5p","DCP2"
"hsa-miR-19a-5p","DDX1"
"hsa-miR-19a-5p","DDX17"
"hsa-miR-19a-5p","DDX3X"
"hsa-miR-19a-5p","DERL1"
"hsa-miR-19a-5p","DKC1"
"hsa-miR-19a-5p","DKK1"
"hsa-miR-19a-5p","DKK3"
"hsa-miR-19a-5p","DLG5"
"hsa-miR-19a-5p","DMD"
"hsa-miR-19a-5p","DNAJA1"
"hsa-miR-19a-5p","DNMT1"
"hsa-miR-19a-5p","DNMT3A"
"hsa-miR-19a-5p","DOCK3"
"hsa-miR-19a-5p","DPYSL5"
"hsa-miR-19a-5p","DSN1"
"hsa-miR-19a-5p","DUSP5"
"hsa-miR-19a-5p","DUSP7"
"hsa-miR-19a-5p","DUT"
"hsa-miR-19a-5p","DYNC1H1"
"hsa-miR-19a-5p","DYNLL1"
"hsa-miR-19a-5p","DYNLL2"
"hsa-miR-19a-5p","E2F2"
"hsa-miR-19a-5p","E2F3"
"hsa-miR-19a-5p","EBF1"
"hsa-miR-19a-5p","ECD"
"hsa-miR-19a-5p","EDNRB"
"hsa-miR-19a-5p","EEA1"
"hsa-miR-19a-5p","EFNA5"
"hsa-miR-19a-5p","EGF"
"hsa-miR-19a-5p","EID1"
"hsa-miR-19a-5p","EIF4G3"
"hsa-miR-19a-5p","ELAVL1"
"hsa-miR-19a-5p","ELF1"
"hsa-miR-19a-5p","ELF2"
"hsa-miR-19a-5p","ELK3"
"hsa-miR-19a-5p","ELP2"
"hsa-miR-19a-5p","EMX2"
"hsa-miR-19a-5p","ENC1"
"hsa-miR-19a-5p","EPC1"
"hsa-miR-19a-5p","EPHB3"
"hsa-miR-19a-5p","EPHB4"
"hsa-miR-19a-5p","EPN2"
"hsa-miR-19a-5p","ERBB2"
"hsa-miR-19a-5p","ERBB3"
"hsa-miR-19a-5p","ERBB4"
"hsa-miR-19a-5p","ESR1"
"hsa-miR-19a-5p","ESR2"
"hsa-miR-19a-5p","ETV1"
"hsa-miR-19a-5p","ETV5"
"hsa-miR-19a-5p","EWSR1"
"hsa-miR-19a-5p","EXOSC6"
"hsa-miR-19a-5p","EZH2"
"hsa-miR-19a-5p","F3"
"hsa-miR-19a-5p","FAM46C"
"hsa-miR-19a-5p","FAM83D"
"hsa-miR-19a-5p","FANCC"
"hsa-miR-19a-5p","FBL"
"hsa-miR-19a-5p","FBN1"
"hsa-miR-19a-5p","FBXW11"
"hsa-miR-19a-5p","FGF10"
"hsa-miR-19a-5p","FGF2"
"hsa-miR-19a-5p","FGF7"
"hsa-miR-19a-5p","FHL5"
"hsa-miR-19a-5p","FLNC"
"hsa-miR-19a-5p","FMR1"
"hsa-miR-19a-5p","FN1"
"hsa-miR-19a-5p","FOS"
"hsa-miR-19a-5p","FOSL2"
"hsa-miR-19a-5p","FOXF2"
"hsa-miR-19a-5p","FOXP1"
"hsa-miR-19a-5p","FOXP2"
"hsa-miR-19a-5p","FRMD6"
"hsa-miR-19a-5p","FRS2"
"hsa-miR-19a-5p","FURIN"
"hsa-miR-19a-5p","FUT4"
"hsa-miR-19a-5p","FXR1"
"hsa-miR-19a-5p","FZD6"
"hsa-miR-19a-5p","GABRB2"
"hsa-miR-19a-5p","GAK"
"hsa-miR-19a-5p","GCSH"
"hsa-miR-19a-5p","GDA"
"hsa-miR-19a-5p","GEMIN7"
"hsa-miR-19a-5p","GGA1"
"hsa-miR-19a-5p","GHR"
"hsa-miR-19a-5p","GIT2"
"hsa-miR-19a-5p","GJA1"
"hsa-miR-19a-5p","GMEB2"
"hsa-miR-19a-5p","GMFB"
"hsa-miR-19a-5p","GNAQ"
"hsa-miR-19a-5p","GOLM1"
"hsa-miR-19a-5p","GPBP1"
"hsa-miR-19a-5p","GRIK3"
"hsa-miR-19a-5p","GRIN2A"
"hsa-miR-19a-5p","GRK6"
"hsa-miR-19a-5p","GRM4"
"hsa-miR-19a-5p","GSC"
"hsa-miR-19a-5p","GSPT1"
"hsa-miR-19a-5p","GTF2A1"
"hsa-miR-19a-5p","GTF2E2"
"hsa-miR-19a-5p","H3F3B"
"hsa-miR-19a-5p","HADHB"
"hsa-miR-19a-5p","HBP1"
"hsa-miR-19a-5p","HCFC1"
"hsa-miR-19a-5p","HDAC7"
"hsa-miR-19a-5p","HECTD1"
"hsa-miR-19a-5p","HECW2"
"hsa-miR-19a-5p","HERPUD1"
"hsa-miR-19a-5p","HGF"
"hsa-miR-19a-5p","HIC1"
"hsa-miR-19a-5p","HIP1"
"hsa-miR-19a-5p","HIPK1"
"hsa-miR-19a-5p","HIPK3"
"hsa-miR-19a-5p","HNRNPA1"
"hsa-miR-19a-5p","HNRNPD"
"hsa-miR-19a-5p","HNRNPUL1"
"hsa-miR-19a-5p","HOMER1"
"hsa-miR-19a-5p","HOXA5"
"hsa-miR-19a-5p","HOXA9"
"hsa-miR-19a-5p","HOXB3"
"hsa-miR-19a-5p","HOXD4"
"hsa-miR-19a-5p","HRK"
"hsa-miR-19a-5p","HSP90B1"
"hsa-miR-19a-5p","HSPA2"
"hsa-miR-19a-5p","HSPBAP1"
"hsa-miR-19a-5p","IARS"
"hsa-miR-19a-5p","ID4"
"hsa-miR-19a-5p","IGF1"
"hsa-miR-19a-5p","IGF1R"
"hsa-miR-19a-5p","IL1R1"
"hsa-miR-19a-5p","IL6ST"
"hsa-miR-19a-5p","INA"
"hsa-miR-19a-5p","INHBA"
"hsa-miR-19a-5p","INHBB"
"hsa-miR-19a-5p","IRS1"
"hsa-miR-19a-5p","ITCH"
"hsa-miR-19a-5p","ITGA11"
"hsa-miR-19a-5p","ITGA2"
"hsa-miR-19a-5p","ITGB3"
"hsa-miR-19a-5p","ITGB8"
"hsa-miR-19a-5p","ITM2B"
"hsa-miR-19a-5p","ITPR1"
"hsa-miR-19a-5p","ITSN1"
"hsa-miR-19a-5p","ITSN2"
"hsa-miR-19a-5p","IVNS1ABP"
"hsa-miR-19a-5p","JUNB"
"hsa-miR-19a-5p","KALRN"
"hsa-miR-19a-5p","KAT2B"
"hsa-miR-19a-5p","KIAA1217"
"hsa-miR-19a-5p","KIAA1279"
"hsa-miR-19a-5p","KIF13A"
"hsa-miR-19a-5p","KIF13B"
"hsa-miR-19a-5p","KIF1B"
"hsa-miR-19a-5p","KIF3A"
"hsa-miR-19a-5p","KITLG"
"hsa-miR-19a-5p","KLF10"
"hsa-miR-19a-5p","KLF2"
"hsa-miR-19a-5p","KLF3"
"hsa-miR-19a-5p","KLHDC2"
"hsa-miR-19a-5p","KLHL20"
"hsa-miR-19a-5p","KLHL3"
"hsa-miR-19a-5p","LAMC1"
"hsa-miR-19a-5p","LAMP1"
"hsa-miR-19a-5p","LEMD3"
"hsa-miR-19a-5p","LIFR"
"hsa-miR-19a-5p","LNPEP"
"hsa-miR-19a-5p","LPP"
"hsa-miR-19a-5p","LRP12"
"hsa-miR-19a-5p","LRP8"
"hsa-miR-19a-5p","LSM4"
"hsa-miR-19a-5p","MACF1"
"hsa-miR-19a-5p","MAGI2"
"hsa-miR-19a-5p","MAML1"
"hsa-miR-19a-5p","MAP1B"
"hsa-miR-19a-5p","MAP2K3"
"hsa-miR-19a-5p","MAP3K12"
"hsa-miR-19a-5p","MAP3K2"
"hsa-miR-19a-5p","MAP3K3"
"hsa-miR-19a-5p","MAP4"
"hsa-miR-19a-5p","MARK1"
"hsa-miR-19a-5p","MAZ"
"hsa-miR-19a-5p","MBD2"
"hsa-miR-19a-5p","MBD3"
"hsa-miR-19a-5p","MBD4"
"hsa-miR-19a-5p","MCC"
"hsa-miR-19a-5p","MDM2"
"hsa-miR-19a-5p","MECP2"
"hsa-miR-19a-5p","MED13"
"hsa-miR-19a-5p","MED26"
"hsa-miR-19a-5p","MEF2C"
"hsa-miR-19a-5p","MEF2D"
"hsa-miR-19a-5p","MGEA5"
"hsa-miR-19a-5p","MIB1"
"hsa-miR-19a-5p","MID1"
"hsa-miR-19a-5p","MIER1"
"hsa-miR-19a-5p","MKL2"
"hsa-miR-19a-5p","MLLT10"
"hsa-miR-19a-5p","MPPED2"
"hsa-miR-19a-5p","MPZL1"
"hsa-miR-19a-5p","MTF1"
"hsa-miR-19a-5p","MTF2"
"hsa-miR-19a-5p","MTMR10"
"hsa-miR-19a-5p","MYBL1"
"hsa-miR-19a-5p","MYC"
"hsa-miR-19a-5p","MYCBP2"
"hsa-miR-19a-5p","MYCN"
"hsa-miR-19a-5p","MYO10"
"hsa-miR-19a-5p","NACC1"
"hsa-miR-19a-5p","NAP1L1"
"hsa-miR-19a-5p","NBEA"
"hsa-miR-19a-5p","NCALD"
"hsa-miR-19a-5p","NCOA1"
"hsa-miR-19a-5p","NCOA2"
"hsa-miR-19a-5p","NCOA3"
"hsa-miR-19a-5p","NCOA4"
"hsa-miR-19a-5p","NCOR2"
"hsa-miR-19a-5p","NDRG1"
"hsa-miR-19a-5p","NEK9"
"hsa-miR-19a-5p","NF1"
"hsa-miR-19a-5p","NFATC2"
"hsa-miR-19a-5p","NFIA"
"hsa-miR-19a-5p","NFIB"
"hsa-miR-19a-5p","NFIC"
"hsa-miR-19a-5p","NFYA"
"hsa-miR-19a-5p","NIPBL"
"hsa-miR-19a-5p","NIPSNAP1"
"hsa-miR-19a-5p","NKRF"
"hsa-miR-19a-5p","NLK"
"hsa-miR-19a-5p","NME7"
"hsa-miR-19a-5p","NMT2"
"hsa-miR-19a-5p","NOL4"
"hsa-miR-19a-5p","NPY2R"
"hsa-miR-19a-5p","NR3C2"
"hsa-miR-19a-5p","NR4A2"
"hsa-miR-19a-5p","NRAS"
"hsa-miR-19a-5p","NRBF2"
"hsa-miR-19a-5p","NRD1"
"hsa-miR-19a-5p","NRIP1"
"hsa-miR-19a-5p","NSMAF"
"hsa-miR-19a-5p","NUAK1"
"hsa-miR-19a-5p","NUP50"
"hsa-miR-19a-5p","NUP54"
"hsa-miR-19a-5p","NUTF2"
"hsa-miR-19a-5p","OTUD7B"
"hsa-miR-19a-5p","P2RY1"
"hsa-miR-19a-5p","PABPC1"
"hsa-miR-19a-5p","PAFAH1B1"
"hsa-miR-19a-5p","PAFAH1B2"
"hsa-miR-19a-5p","PAICS"
"hsa-miR-19a-5p","PARD6B"
"hsa-miR-19a-5p","PARK2"
"hsa-miR-19a-5p","PARVB"
"hsa-miR-19a-5p","PAX6"
"hsa-miR-19a-5p","PBX1"
"hsa-miR-19a-5p","PCDH1"
"hsa-miR-19a-5p","PCDHA4"
"hsa-miR-19a-5p","PCGF2"
"hsa-miR-19a-5p","PCNA"
"hsa-miR-19a-5p","PDCD10"
"hsa-miR-19a-5p","PDCD6IP"
"hsa-miR-19a-5p","PDE4A"
"hsa-miR-19a-5p","PDE5A"
"hsa-miR-19a-5p","PDHA1"
"hsa-miR-19a-5p","PDLIM5"
"hsa-miR-19a-5p","PFDN4"
"hsa-miR-19a-5p","PFN1"
"hsa-miR-19a-5p","PFN2"
"hsa-miR-19a-5p","PGK1"
"hsa-miR-19a-5p","PGR"
"hsa-miR-19a-5p","PHAX"
"hsa-miR-19a-5p","PHF12"
"hsa-miR-19a-5p","PI4KA"
"hsa-miR-19a-5p","PI4KB"
"hsa-miR-19a-5p","PIK3R1"
"hsa-miR-19a-5p","PIK3R3"
"hsa-miR-19a-5p","PIP4K2A"
"hsa-miR-19a-5p","PITPNM2"
"hsa-miR-19a-5p","PJA2"
"hsa-miR-19a-5p","PKNOX1"
"hsa-miR-19a-5p","PLA2G10"
"hsa-miR-19a-5p","PLAA"
"hsa-miR-19a-5p","PLEKHF2"
"hsa-miR-19a-5p","PMEPA1"
"hsa-miR-19a-5p","PML"
"hsa-miR-19a-5p","PNRC1"
"hsa-miR-19a-5p","POLI"
"hsa-miR-19a-5p","POLR2A"
"hsa-miR-19a-5p","POP7"
"hsa-miR-19a-5p","POU3F2"
"hsa-miR-19a-5p","POU4F1"
"hsa-miR-19a-5p","PPARA"
"hsa-miR-19a-5p","PPARD"
"hsa-miR-19a-5p","PPFIA2"
"hsa-miR-19a-5p","PPM1A"
"hsa-miR-19a-5p","PPM1G"
"hsa-miR-19a-5p","PPP1R12A"
"hsa-miR-19a-5p","PPP1R13B"
"hsa-miR-19a-5p","PPP2CA"
"hsa-miR-19a-5p","PPP2R2A"
"hsa-miR-19a-5p","PPP2R5A"
"hsa-miR-19a-5p","PPP2R5E"
"hsa-miR-19a-5p","PPP3R1"
"hsa-miR-19a-5p","PRC1"
"hsa-miR-19a-5p","PRDM2"
"hsa-miR-19a-5p","PRKAA2"
"hsa-miR-19a-5p","PRKAR2A"
"hsa-miR-19a-5p","PRKD3"
"hsa-miR-19a-5p","PRKX"
"hsa-miR-19a-5p","PRLR"
"hsa-miR-19a-5p","PRUNE2"
"hsa-miR-19a-5p","PSD"
"hsa-miR-19a-5p","PSMA4"
"hsa-miR-19a-5p","PTBP2"
"hsa-miR-19a-5p","PTEN"
"hsa-miR-19a-5p","PTPN21"
"hsa-miR-19a-5p","PTPRB"
"hsa-miR-19a-5p","PTPRD"
"hsa-miR-19a-5p","PTPRG"
"hsa-miR-19a-5p","PTX3"
"hsa-miR-19a-5p","PURA"
"hsa-miR-19a-5p","RAB14"
"hsa-miR-19a-5p","RAB18"
"hsa-miR-19a-5p","RAB33B"
"hsa-miR-19a-5p","RAB5B"
"hsa-miR-19a-5p","RAB8B"
"hsa-miR-19a-5p","RABGGTB"
"hsa-miR-19a-5p","RACGAP1"
"hsa-miR-19a-5p","RAF1"
"hsa-miR-19a-5p","RAI1"
"hsa-miR-19a-5p","RAI2"
"hsa-miR-19a-5p","RALGPS1"
"hsa-miR-19a-5p","RALGPS2"
"hsa-miR-19a-5p","RAN"
"hsa-miR-19a-5p","RAP1B"
"hsa-miR-19a-5p","RAPGEF2"
"hsa-miR-19a-5p","RAPGEF4"
"hsa-miR-19a-5p","RAPGEF6"
"hsa-miR-19a-5p","RASA1"
"hsa-miR-19a-5p","RASSF8"
"hsa-miR-19a-5p","RBM14"
"hsa-miR-19a-5p","RCHY1"
"hsa-miR-19a-5p","RCOR3"
"hsa-miR-19a-5p","RDX"
"hsa-miR-19a-5p","RERE"
"hsa-miR-19a-5p","REST"
"hsa-miR-19a-5p","RFX4"
"hsa-miR-19a-5p","RGL2"
"hsa-miR-19a-5p","RHEBL1"
"hsa-miR-19a-5p","RHOB"
"hsa-miR-19a-5p","RIN2"
"hsa-miR-19a-5p","RNF11"
"hsa-miR-19a-5p","RNF111"
"hsa-miR-19a-5p","RNF130"
"hsa-miR-19a-5p","RNF139"
"hsa-miR-19a-5p","RNF2"
"hsa-miR-19a-5p","RNF4"
"hsa-miR-19a-5p","ROBO2"
"hsa-miR-19a-5p","RORA"
"hsa-miR-19a-5p","RORB"
"hsa-miR-19a-5p","RPA2"
"hsa-miR-19a-5p","RPL4"
"hsa-miR-19a-5p","RPS6KA2"
"hsa-miR-19a-5p","RPS6KA5"
"hsa-miR-19a-5p","RRAS2"
"hsa-miR-19a-5p","RRM1"
"hsa-miR-19a-5p","RTN4"
"hsa-miR-19a-5p","RUNX1T1"
"hsa-miR-19a-5p","RUNX2"
"hsa-miR-19a-5p","RUNX3"
"hsa-miR-19a-5p","RXRA"
"hsa-miR-19a-5p","RYBP"
"hsa-miR-19a-5p","S1PR1"
"hsa-miR-19a-5p","S1PR2"
"hsa-miR-19a-5p","SAAL1"
"hsa-miR-19a-5p","SALL1"
"hsa-miR-19a-5p","SATB1"
"hsa-miR-19a-5p","SEC13"
"hsa-miR-19a-5p","SERBP1"
"hsa-miR-19a-5p","SERPINE2"
"hsa-miR-19a-5p","SF3B1"
"hsa-miR-19a-5p","SF3B3"
"hsa-miR-19a-5p","SFMBT1"
"hsa-miR-19a-5p","SH2D3C"
"hsa-miR-19a-5p","SH3BP5L"
"hsa-miR-19a-5p","SH3D19"
"hsa-miR-19a-5p","SH3KBP1"
"hsa-miR-19a-5p","SH3PXD2A"
"hsa-miR-19a-5p","SHC3"
"hsa-miR-19a-5p","SIM2"
"hsa-miR-19a-5p","SIPA1L1"
"hsa-miR-19a-5p","SIVA1"
"hsa-miR-19a-5p","SKIL"
"hsa-miR-19a-5p","SLC25A6"
"hsa-miR-19a-5p","SLC2A1"
"hsa-miR-19a-5p","SLC8A1"
"hsa-miR-19a-5p","SLC9A1"
"hsa-miR-19a-5p","SMAD5"
"hsa-miR-19a-5p","SMARCA2"
"hsa-miR-19a-5p","SMURF2"
"hsa-miR-19a-5p","SOCS1"
"hsa-miR-19a-5p","SOCS6"
"hsa-miR-19a-5p","SON"
"hsa-miR-19a-5p","SORL1"
"hsa-miR-19a-5p","SOS1"
"hsa-miR-19a-5p","SOS2"
"hsa-miR-19a-5p","SOX11"
"hsa-miR-19a-5p","SOX4"
"hsa-miR-19a-5p","SOX5"
"hsa-miR-19a-5p","SOX6"
"hsa-miR-19a-5p","SP3"
"hsa-miR-19a-5p","SPEN"
"hsa-miR-19a-5p","SPRED2"
"hsa-miR-19a-5p","SREBF1"
"hsa-miR-19a-5p","SRGAP1"
"hsa-miR-19a-5p","SRGAP3"
"hsa-miR-19a-5p","SSR1"
"hsa-miR-19a-5p","STAM2"
"hsa-miR-19a-5p","STAT5B"
"hsa-miR-19a-5p","STEAP3"
"hsa-miR-19a-5p","STK24"
"hsa-miR-19a-5p","STK35"
"hsa-miR-19a-5p","STK38"
"hsa-miR-19a-5p","STK39"
"hsa-miR-19a-5p","STMN1"
"hsa-miR-19a-5p","STRN3"
"hsa-miR-19a-5p","STX12"
"hsa-miR-19a-5p","STX16"
"hsa-miR-19a-5p","STX18"
"hsa-miR-19a-5p","STX6"
"hsa-miR-19a-5p","SYNCRIP"
"hsa-miR-19a-5p","SYT1"
"hsa-miR-19a-5p","SYT11"
"hsa-miR-19a-5p","SYT6"
"hsa-miR-19a-5p","TACC1"
"hsa-miR-19a-5p","TAOK1"
"hsa-miR-19a-5p","TBC1D4"
"hsa-miR-19a-5p","TBK1"
"hsa-miR-19a-5p","TBPL1"
"hsa-miR-19a-5p","TBR1"
"hsa-miR-19a-5p","TCEB3"
"hsa-miR-19a-5p","TDGF1"
"hsa-miR-19a-5p","TESK2"
"hsa-miR-19a-5p","TF"
"hsa-miR-19a-5p","TFB1M"
"hsa-miR-19a-5p","TFDP2"
"hsa-miR-19a-5p","TGFBR2"
"hsa-miR-19a-5p","TGFBRAP1"
"hsa-miR-19a-5p","TGOLN2"
"hsa-miR-19a-5p","THBS1"
"hsa-miR-19a-5p","THRA"
"hsa-miR-19a-5p","THRB"
"hsa-miR-19a-5p","TIMELESS"
"hsa-miR-19a-5p","TLR2"
"hsa-miR-19a-5p","TMBIM6"
"hsa-miR-19a-5p","TMOD3"
"hsa-miR-19a-5p","TNF"
"hsa-miR-19a-5p","TNFRSF11A"
"hsa-miR-19a-5p","TNPO1"
"hsa-miR-19a-5p","TNPO2"
"hsa-miR-19a-5p","TOPBP1"
"hsa-miR-19a-5p","TOR1AIP1"
"hsa-miR-19a-5p","TPM1"
"hsa-miR-19a-5p","TRAK2"
"hsa-miR-19a-5p","TRERF1"
"hsa-miR-19a-5p","TRIM11"
"hsa-miR-19a-5p","TRIM2"
"hsa-miR-19a-5p","TRIM23"
"hsa-miR-19a-5p","TRIM28"
"hsa-miR-19a-5p","TRIP12"
"hsa-miR-19a-5p","TRPC3"
"hsa-miR-19a-5p","TRPM7"
"hsa-miR-19a-5p","TRPS1"
"hsa-miR-19a-5p","TSC1"
"hsa-miR-19a-5p","TTF2"
"hsa-miR-19a-5p","TWF1"
"hsa-miR-19a-5p","UACA"
"hsa-miR-19a-5p","UBA52"
"hsa-miR-19a-5p","UBAC2"
"hsa-miR-19a-5p","UBAP2L"
"hsa-miR-19a-5p","UBE2A"
"hsa-miR-19a-5p","UBE2K"
"hsa-miR-19a-5p","UBE2Z"
"hsa-miR-19a-5p","UCHL1"
"hsa-miR-19a-5p","UCP3"
"hsa-miR-19a-5p","UHRF2"
"hsa-miR-19a-5p","ULK2"
"hsa-miR-19a-5p","USP13"
"hsa-miR-19a-5p","USP33"
"hsa-miR-19a-5p","USP6NL"
"hsa-miR-19a-5p","USP8"
"hsa-miR-19a-5p","VAPA"
"hsa-miR-19a-5p","WAC"
"hsa-miR-19a-5p","WARS"
"hsa-miR-19a-5p","WASL"
"hsa-miR-19a-5p","WBP2"
"hsa-miR-19a-5p","WDR33"
"hsa-miR-19a-5p","WNT7B"
"hsa-miR-19a-5p","WTAP"
"hsa-miR-19a-5p","WWP1"
"hsa-miR-19a-5p","XIAP"
"hsa-miR-19a-5p","XK"
"hsa-miR-19a-5p","XPO1"
"hsa-miR-19a-5p","YBX1"
"hsa-miR-19a-5p","YES1"
"hsa-miR-19a-5p","YTHDC1"
"hsa-miR-19a-5p","YWHAG"
"hsa-miR-19a-5p","ZBTB11"
"hsa-miR-19a-5p","ZBTB25"
"hsa-miR-19a-5p","ZBTB7B"
"hsa-miR-19a-5p","ZFAND6"
"hsa-miR-19a-5p","ZFHX3"
"hsa-miR-19a-5p","ZFPM2"
"hsa-miR-19a-5p","ZHX3"
"hsa-miR-19a-5p","ZKSCAN1"
"hsa-miR-19a-5p","ZMIZ2"
"hsa-miR-19a-5p","ZMYM2"
"hsa-miR-19a-5p","ZMYND11"
"hsa-miR-19a-5p","ZNF107"
"hsa-miR-19a-5p","ZNF287"
"hsa-miR-19a-5p","ZNF384"
"hsa-miR-19a-5p","ZNF516"
"hsa-miR-19a-5p","ZNF655"
"hsa-miR-19a-5p","ZNF83"
"hsa-miR-19a-5p","ZNF91"
"hsa-miR-19a-5p","ZRANB2"
"hsa-miR-19b-1-5p","ABCA1"
"hsa-miR-19b-1-5p","ABR"
"hsa-miR-19b-1-5p","ACACA"
"hsa-miR-19b-1-5p","ACD"
"hsa-miR-19b-1-5p","ACP1"
"hsa-miR-19b-1-5p","ACVR1"
"hsa-miR-19b-1-5p","ADAM10"
"hsa-miR-19b-1-5p","ADAM12"
"hsa-miR-19b-1-5p","ADIPOR2"
"hsa-miR-19b-1-5p","ADRBK2"
"hsa-miR-19b-1-5p","AEBP2"
"hsa-miR-19b-1-5p","AFF1"
"hsa-miR-19b-1-5p","AFTPH"
"hsa-miR-19b-1-5p","AHNAK"
"hsa-miR-19b-1-5p","AKAP1"
"hsa-miR-19b-1-5p","AKAP9"
"hsa-miR-19b-1-5p","ALDOA"
"hsa-miR-19b-1-5p","ANAPC5"
"hsa-miR-19b-1-5p","ANXA7"
"hsa-miR-19b-1-5p","AP1G1"
"hsa-miR-19b-1-5p","AP2B1"
"hsa-miR-19b-1-5p","AP2M1"
"hsa-miR-19b-1-5p","AP3B1"
"hsa-miR-19b-1-5p","APP"
"hsa-miR-19b-1-5p","AR"
"hsa-miR-19b-1-5p","ARFGEF1"
"hsa-miR-19b-1-5p","ARFGEF2"
"hsa-miR-19b-1-5p","ARFIP1"
"hsa-miR-19b-1-5p","ARHGAP1"
"hsa-miR-19b-1-5p","ARHGAP5"
"hsa-miR-19b-1-5p","ARHGEF12"
"hsa-miR-19b-1-5p","ARL8B"
"hsa-miR-19b-1-5p","ASAP2"
"hsa-miR-19b-1-5p","ATF2"
"hsa-miR-19b-1-5p","ATG9A"
"hsa-miR-19b-1-5p","ATP2B2"
"hsa-miR-19b-1-5p","ATRX"
"hsa-miR-19b-1-5p","ATXN1"
"hsa-miR-19b-1-5p","BACE1"
"hsa-miR-19b-1-5p","BAHD1"
"hsa-miR-19b-1-5p","BCAS2"
"hsa-miR-19b-1-5p","BCL2L11"
"hsa-miR-19b-1-5p","BCL3"
"hsa-miR-19b-1-5p","BDKRB2"
"hsa-miR-19b-1-5p","BMP2"
"hsa-miR-19b-1-5p","BMPR2"
"hsa-miR-19b-1-5p","BNC2"
"hsa-miR-19b-1-5p","BRD1"
"hsa-miR-19b-1-5p","BTBD10"
"hsa-miR-19b-1-5p","BTBD3"
"hsa-miR-19b-1-5p","BTG2"
"hsa-miR-19b-1-5p","C10orf2"
"hsa-miR-19b-1-5p","C6orf136"
"hsa-miR-19b-1-5p","CACNA1C"
"hsa-miR-19b-1-5p","CALCRL"
"hsa-miR-19b-1-5p","CALU"
"hsa-miR-19b-1-5p","CAMSAP1"
"hsa-miR-19b-1-5p","CASP8"
"hsa-miR-19b-1-5p","CAST"
"hsa-miR-19b-1-5p","CAV1"
"hsa-miR-19b-1-5p","CBFB"
"hsa-miR-19b-1-5p","CBX1"
"hsa-miR-19b-1-5p","CBX7"
"hsa-miR-19b-1-5p","CCDC137"
"hsa-miR-19b-1-5p","CCNA2"
"hsa-miR-19b-1-5p","CCNB1"
"hsa-miR-19b-1-5p","CCND1"
"hsa-miR-19b-1-5p","CCND2"
"hsa-miR-19b-1-5p","CCNE2"
"hsa-miR-19b-1-5p","CCNT2"
"hsa-miR-19b-1-5p","CCT5"
"hsa-miR-19b-1-5p","CD38"
"hsa-miR-19b-1-5p","CD46"
"hsa-miR-19b-1-5p","CD47"
"hsa-miR-19b-1-5p","CDH11"
"hsa-miR-19b-1-5p","CDKN1A"
"hsa-miR-19b-1-5p","CELSR1"
"hsa-miR-19b-1-5p","CENPF"
"hsa-miR-19b-1-5p","CEP55"
"hsa-miR-19b-1-5p","CEP76"
"hsa-miR-19b-1-5p","CFH"
"hsa-miR-19b-1-5p","CGN"
"hsa-miR-19b-1-5p","CHD9"
"hsa-miR-19b-1-5p","CHEK1"
"hsa-miR-19b-1-5p","CHEK2"
"hsa-miR-19b-1-5p","CHM"
"hsa-miR-19b-1-5p","CHMP4B"
"hsa-miR-19b-1-5p","CIT"
"hsa-miR-19b-1-5p","CITED2"
"hsa-miR-19b-1-5p","CLIC4"
"hsa-miR-19b-1-5p","CLTC"
"hsa-miR-19b-1-5p","CNKSR2"
"hsa-miR-19b-1-5p","CNOT1"
"hsa-miR-19b-1-5p","COG5"
"hsa-miR-19b-1-5p","COL1A2"
"hsa-miR-19b-1-5p","COL3A1"
"hsa-miR-19b-1-5p","COPS4"
"hsa-miR-19b-1-5p","COQ6"
"hsa-miR-19b-1-5p","CR2"
"hsa-miR-19b-1-5p","CREB1"
"hsa-miR-19b-1-5p","CRMP1"
"hsa-miR-19b-1-5p","CSE1L"
"hsa-miR-19b-1-5p","CSNK1G1"
"hsa-miR-19b-1-5p","CTGF"
"hsa-miR-19b-1-5p","CTR9"
"hsa-miR-19b-1-5p","CUL4A"
"hsa-miR-19b-1-5p","CUX1"
"hsa-miR-19b-1-5p","CXXC5"
"hsa-miR-19b-1-5p","DAZAP2"
"hsa-miR-19b-1-5p","DBF4"
"hsa-miR-19b-1-5p","DBN1"
"hsa-miR-19b-1-5p","DCP2"
"hsa-miR-19b-1-5p","DDX1"
"hsa-miR-19b-1-5p","DERL1"
"hsa-miR-19b-1-5p","DIS3L2"
"hsa-miR-19b-1-5p","DKC1"
"hsa-miR-19b-1-5p","DKK3"
"hsa-miR-19b-1-5p","DLG5"
"hsa-miR-19b-1-5p","DMD"
"hsa-miR-19b-1-5p","DNAJA1"
"hsa-miR-19b-1-5p","DNMT1"
