"cause","effect"
"RAF1","RBL2"
"RAF1","RSU1"
"RAF1","SPRY2"
"RAF1","YWHAB"
"RAF1","YWHAG"
"RAI1","RPS6KA5"
"RAI14","YWHAB"
"RAI14","YWHAG"
"RALA","EXOC8"
"RALB","CALM2"
"RALB","CALM3"
"RALBP1","AP2M1"
"RALBP1","CASP8"
"RALBP1","IKBKG"
"RALBP1","REPS1"
"RALGPS2","YWHAB"
"RALGPS2","YWHAG"
"RALY","SPG7"
"RAMP3","PDCD6IP"
"RAN","CSE1L"
"RAN","KPNB1"
"RAN","NUTF2"
"RAN","RCC1"
"RAN","SPAG8"
"RAN","XPO5"
"RANBP1","RAN"
"RANBP1","RCC1"
"RANBP10","CACHD1"
"RANBP10","MEGF10"
"RANBP2","HDAC4"
"RANBP2","IPO5"
"RANBP2","KPNB1"
"RANBP2","MDM2"
"RANBP2","PRKAR1A"
"RANBP2","RANGAP1"
"RANBP2","TNPO1"
"RANBP2","UBE2I"
"RANBP2","XPO1"
"RANBP2","XPOT"
"RANBP9","DISC1"
"RANBP9","DYRK1B"
"RANBP9","FMR1"
"RANBP9","HIPK2"
"RANBP9","MAPK6"
"RANBP9","RAN"
"RANGAP1","UBE2I"
"RAP1A","APBB1IP"
"RAP1A","BMX"
"RAP1A","RABAC1"
"RAP1A","RAF1"
"RAP1A","RAP1GDS1"
"RAP1A","RAPGEF2"
"RAP1A","RAPGEF5"
"RAP1A","RAPGEF6"
"RAP1A","TCEB3"
"RAP2A","ACVR1"
"RAP2A","ARHGAP29"
"RAP2A","RAF1"
"RAP2A","RAPGEF6"
"RAP2A","RUNDC3A"
"RAP2A","TGFBR1"
"RAP2A","TNIK"
"RAPGEF1","HCK"
"RAPGEF1","HRAS"
"RAPGEF1","NEDD9"
"RAPGEF2","CTNNB1"
"RAPGEF4","ATXN1"
"RAPGEF5","RAP2A"
"RAPGEF6","PTPN13"
"RAPGEF6","YWHAG"
"RAPSN","DAG1"
"RAPSN","KHDRBS1"
"RARA","MED1"
"RARA","NCOR2"
"RARA","RXRA"
"RARB","NCOA1"
"RARB","NCOA3"
"RARB","PSMC5"
"RASA1","ABL1"
"RASA1","ACACA"
"RASA1","AFAP1L2"
"RASA1","AURKB"
"RASA1","BBS10"
"RASA1","BIRC5"
"RASA1","CASP3"
"RASA1","CASP7"
"RASA1","CSK"
"RASA1","EGFR"
"RASA1","FES"
"RASA1","G3BP1"
"RASA1","HRAS"
"RASA1","HTT"
"RASA1","KHDRBS1"
"RASA1","MAGI1"
"RASA1","RAP1A"
"RASA1","STAU1"
"RASA1","TRMT2A"
"RASA1","WWP1"
"RASA3","GNB2L1"
"RASA3","HCK"
"RASGRF2","ZFR"
"RASIP1","HRAS"
"RASIP1","RAP2A"
"RASSF1","BTRC"
"RASSF1","C7orf25"
"RASSF1","CNKSR1"
"RASSF1","EXOSC8"
"RASSF1","MAP1B"
"RASSF1","STK4"
"RASSF1","XPA"
"RASSF5","RAP1B"
"RASSF8","PSMD4"
"RAVER1","PTBP1"
"RAVER1","VCL"
"RB1","AATF"
"RB1","BRF1"
"RB1","CBX4"
"RB1","CCND2"
"RB1","CCNT2"
"RB1","CDK2"
"RB1","CTBP1"
"RB1","ENC1"
"RB1","EP300"
"RB1","GTF3C2"
"RB1","HDAC3"
"RB1","HMGB1"
"RB1","MORF4L1"
"RB1","RBBP4"
"RB1","RBBP5"
"RB1","RBBP9"
"RB1","RING1"
"RB1","SNAPC1"
"RB1","SNAPC3"
"RB1","SUV39H1"
"RB1","TRIP11"
"RB1","USP4"
"RBBP4","HDAC1"
"RBBP4","HDAC2"
"RBBP4","HDAC4"
"RBBP4","RB1"
"RBBP4","RBP1"
"RBBP4","SIN3A"
"RBBP4","SPEN"
"RBBP4","SUV39H1"
"RBBP5","RB1"
"RBBP7","HDAC1"
"RBBP7","RBBP4"
"RBBP7","SIN3A"
"RBBP7","SUV39H1"
"RBBP8","CTBP1"
"RBBP8","LMO4"
"RBBP8","RB1"
"RBBP8","RBL1"
"RBBP8","RBL2"
"RBL1","BRF1"
"RBL1","CCNA2"
"RBL1","CDK2"
"RBL1","RBBP9"
"RBL2","BRF1"
"RBL2","CDK2"
"RBL2","RBBP9"
"RBL2","SUV39H1"
"RBM10","NHP2L1"
"RBM12","TBC1D4"
"RBM14","QKI"
"RBM41","CCDC85B"
"RBM42","FHL3"
"RBM4B","MRPS9"
"RBM7","CCDC85B"
"RBP1","SIN3A"
"RBPJ","NCOR2"
"RBPMS","EYA2"
"RBPMS","FASTK"
"RBX1","CAND1"
"RCAN1","MAP3K3"
"RCC1","TLE1"
"RCOR1","REST"
"RDX","ARHGDIA"
"RDX","CPNE1"
"RDX","MYLK"
"RDX","ROCK1"
"RDX","TSC1"
"RECQL5","TOP3B"
"REL","ELF1"
"REL","NFKB1"
"REL","NFKB2"
"REL","NFKBIB"
"REL","NFKBIE"
"REL","NKRF"
"REL","SP1"
"RELA","MEN1"
"RELA","MYC"
"RELA","NCOR2"
"RELA","NFKB2"
"RELA","RELB"
"RELA","SRF"
"RELB","SMARCC2"
"REM1","YWHAB"
"REN","PCSK1"
"REPS2","CDK5RAP2"
"REPS2","EPS15"
"RERE","CBFA2T2"
"RERE","TRIM22"
"RERE","ZMYND8"
"REST","RCOR1"
"REV3L","HDAC4"
"REXO1","TCEA1"
"RFC1","BRD4"
"RFC2","PCNA"
"RFC2","RFC1"
"RFC3","PCNA"
"RFC3","RFC1"
"RFC5","PCNA"
"RFC5","RFC4"
"RFWD2","SIPA1"
"RFX1","HIVEP2"
"RFX1","RFX2"
"RFX1","RFX3"
"RFX2","RFX1"
"RFX3","RFX1"
"RGL1","HRAS"
"RGL1","RIT1"
"RGS10","CALM1"
"RGS10","GNAI1"
"RGS12","PLCB3"
"RGS12","YWHAG"
"RGS14","RAP2A"
"RGS16","LYN"
"RGS19","CSNK2A1"
"RGS19","CSNK2A2"
"RGS19","GNAI2"
"RGS19","MAPK1"
"RGS19","MAPK6"
"RGS19","NUP62"
"RGS19","RPS2"
"RGS19","TGFBR1"
"RGS2","EIF3L"
"RGS2","LIG1"
"RGS2","PRKCA"
"RGS2","RIN3"
"RGS2","SCN5A"
"RGS2","TUBB2B"
"RGS2","ZYX"
"RGS3","MAPK12"
"RGS4","COPB1"
"RGS4","COPB2"
"RGS9","GNB5"
"RHEBL1","ACVR1"
"RHEBL1","TXNL4A"
"RHO","GRK1"
"RHOA","CIT"
"RHOA","DVL2"
"RHOA","RAP1GDS1"
"RHOC","ROCK1"
"RHOD","ACVR1"
"RHOD","DIAPH2"
"RHOD","SMURF2"
"RHOD","TGFBR1"
"RHOG","DOCK1"
"RHOG","KTN1"
"RHOG","PLD1"
"RHOG","TGFBR1"
"RHOJ","ACVR1"
"RHOQ","COPB1"
"RHOQ","DOCK8"
"RHOQ","PARD6A"
"RHOQ","PFN1"
"RHOQ","PRKCI"
"RHOQ","RAPGEF1"
"RHOQ","WASL"
"RHPN1","CALCOCO2"
"RHPN2","SMURF1"
"RIBC2","GTPBP3"
"RIC8A","MAPK8IP3"
"RIC8A","UBQLN1"
"RIC8A","UBQLN4"
"RIC8B","GNAQ"
"RIF1","BRD7"
"RIF1","GIT1"
"RIF1","KIAA1377"
"RIF1","PPP1CA"
"RIMS1","SYT1"
"RIN1","HRAS"
"RIN1","YWHAB"
"RING1","CBX7"
"RING1","CBX8"
"RING1","RYBP"
"RINT1","RAD50"
"RINT1","RBL2"
"RIPK1","HSP90AA1"
"RIPK1","IKBKG"
"RIPK1","MAP3K3"
"RIPK1","TNFAIP3"
"RIPK1","TRIM38"
"RIPK1","ZFAND5"
"RIPK2","CASP8"
"RIPK2","IKBKG"
"RIPK2","SMURF1"
"RIPK2","TRAF1"
"RIT1","SMURF1"
"RMI1","UBE3A"
"RNF11","ANKRD13A"
"RNF11","ASCC2"
"RNF11","CALCOCO2"
"RNF11","CBLB"
"RNF11","DCUN1D1"
"RNF11","ERCC6"
"RNF11","HERC1"
"RNF11","IKBKG"
"RNF11","NEDD4"
"RNF11","NEDD4L"
"RNF11","SMURF1"
"RNF11","SMURF2"
"RNF11","SNRNP70"
"RNF11","STAMBP"
"RNF11","UBE2D1"
"RNF11","UBE2D4"
"RNF11","UBQLN2"
"RNF11","USP5"
"RNF11","WWP1"
"RNF11","ZFYVE9"
"RNF126","UBE2D1"
"RNF126","UBE2D3"
"RNF138","QKI"
"RNF138","TAF9"
"RNF139","COPS5"
"RNF14","UBE2E1"
"RNF19A","C11orf58"
"RNF19A","MAP3K7"
"RNF19A","NUDT21"
"RNF19A","RPS6KA5"
"RNF19A","SNCAIP"
"RNF19A","UBE2L3"
"RNF2","BMI1"
"RNF2","PHC1"
"RNF2","RING1"
"RNF2","RYBP"
"RNF216","AGFG1"
"RNF216","RNF11"
"RNF216","UBE2L6"
"RNF4","GSC2"
"RNF5","TGFBR1"
"ROBO1","ABL1"
"ROBO1","ROBO2"
"ROBO1","SLIT2"
"ROBO2","TRIM13"
"ROCK1","ADD1"
"ROCK1","CDC34"
"ROCK1","PPP1R12A"
"ROGDI","COPS6"
"ROR2","FZD2"
"RORA","EP300"
"RORA","NCOA1"
"RORA","PROX1"
"RORA","PSMC5"
"RORB","NCOA1"
"RORB","NCOA6"
"RORB","PSMC5"
"RORB","UBE2I"
"ROS1","PTPN6"
"RPA1","ANXA7"
"RPA1","ASCC2"
"RPA1","CSNK2B"
"RPA1","PRKDC"
"RPA1","RAD52"
"RPA1","RBM23"
"RPA1","TK1"
"RPA1","WRN"
"RPA2","COPS6"
"RPA2","MED31"
"RPA2","RPLP1"
"RPA2","XPA"
"RPGR","SMC3"
"RPH3A","RAB3A"
"RPH3A","RAB3B"
"RPH3A","RAB8A"
"RPL13","DAXX"
"RPL18A","AES"
"RPL18A","NEDD4"
"RPL6","RPL29"
"RPL8","C11orf49"
"RPL8","DUSP23"
"RPL8","SUPT5H"
"RPLP1","ASCC2"
"RPLP1","ATP5J2"
"RPLP1","BRD7"
"RPLP1","CDK2AP2"
"RPLP1","MAP1LC3B"
"RPLP1","UBE2D3"
"RPLP2","RPLP1"
"RPN2","FBN3"
"RPN2","RBBP4"
"RPP14","LIMD1"
"RPS10","DVL3"
"RPS15A","CDC37"
"RPS19","VCL"
"RPS2","KPNB1"
"RPS2","YWHAG"
"RPS27A","ACVR1"
"RPS27A","CDC6"
"RPS27A","MAST2"
"RPS27A","SMURF1"
"RPS3A","SAP18"
"RPS6KA2","BAD"
"RPS6KA2","MAP2K1"
"RPS6KA2","MAPK1"
"RPS6KA3","ATP5J"
"RPS6KA3","BAD"
"RPS6KA3","EIF3C"
"RPS6KA3","HMGN2"
"RPS6KA3","KRT18"
"RPS6KA3","MAPK1"
"RPS6KA3","PDPK1"
"RPS6KA3","STK11"
"RPS6KA5","BAD"
"RPS6KA5","DDAH2"
"RPS6KA5","EIF4EBP1"
"RPS6KA5","EP300"
"RPS6KA5","ERH"
"RPS6KA5","MAPK11"
"RPS6KA6","RPLP1"
"RPS6KA6","SAP30BP"
"RPS6KB1","CLEC3B"
"RPS6KB1","EIF4EBP1"
"RPS6KB1","MAPK1"
"RPS6KB1","PDPK1"
"RPS6KB1","PPP2CA"
"RPS6KB1","STK11"
"RPS6KB2","PDPK1"
"RPSA","CBX5"
"RPSA","LAMA2"
"RPSA","VCL"
"RRAD","CSNK2A1"
"RRAS","ARAF"
"RRAS","BCL2"
"RRAS","NAV2"
"RRAS","PPP2CA"
"RRAS2","ACVR1"
"RRAS2","RABAC1"
"RRAS2","RAF1"
"RRAS2","SMURF2"
"RRH","TGFBR1"
"RRM1","YWHAG"
"RRM2","RYR1"
"RSRC1","LSM2"
"RSRC1","UTP14A"
"RSU1","GSK3B"
"RSU1","LIMS1"
"RTKN","TGFBR1"
"RTN3","FAM160A2"
"RTN3","PLEKHF2"
"RTN3","SPOP"
"RTN4","BCL2"
"RTN4","COL4A3BP"
"RTN4","MBP"
"RTN4","NAPA"
"RTN4","RTN3"
"RTN4","UQCRC1"
"RTN4R","LINGO1"
"RUFY1","RAB4A"
"RUFY2","BMX"
"RUFY2","DUSP23"
"RUFY2","SF3B3"
"RUNX1","CBFA2T3"
"RUNX1","ELF2"
"RUNX1","SUV39H1"
"RUNX1T1","BCL6"
"RUNX1T1","CBFA2T2"
"RUNX1T1","HDAC3"
"RUNX1T1","HDAC8"
"RUNX1T1","KPNA1"
"RUNX1T1","NCOR1"
"RUNX1T1","NCOR2"
"RUNX1T1","SIN3A"
"RUNX1T1","TCF12"
"RUNX1T1","TCF4"
"RUNX2","ETS1"
"RUNX2","MSX2"
"RUVBL2","HDAC4"
"RUVBL2","RUVBL1"
"RXRA","COPS2"
"RXRA","DNTTIP2"
"RXRA","MAPK7"
"RXRA","NCOR2"
"RXRA","NFKBIB"
"RXRA","RARG"
"RXRA","THRA"
"RXRA","TRIP10"
"RXRB","NCOA1"
"RXRB","NCOA3"
"RXRB","NR1H3"
"RXRB","RARG"
"RXRB","TAF11"
"RXRB","THRA"
"RYBP","RING1"
"RYBP","RNF2"
"RYK","EPHB2"
"RYK","WNT1"
"RYR1","GNPNAT1"
"RYR1","PTN"
"S100A1","GJA1"
"S100A10","COPS6"
"S100A10","SETDB1"
"S100A11","ACTB"
"S100A13","VCL"
"S100A2","TPM1"
"S100A4","METAP2"
"S100A4","MYH10"
"S100A6","ECD"
"S100B","AGER"
"S100B","DES"
"S100B","GFAP"
"S100B","S100A1"
"S100B","TNIP1"
"S1PR1","CAV1"
"S1PR1","GNAI1"
"S1PR1","PDGFRB"
"S1PR3","GNA13"
"S1PR3","GNAI1"
"SAA1","COL4A4"
"SACS","ZNRD1"
"SAFB","CDC37"
"SAFB","CHD1"
"SAFB","MAP1LC3B"
"SAFB","POLR2A"
"SAFB","SAFB2"
"SAFB","TAF15"
"SAFB2","SORBS3"
"SALL1","HDAC1"
"SAP30BP","SUPT5H"
"SATB1","BAZ1A"
"SATB1","EP300"
"SATB1","KAT2B"
"SATB1","SMARCA5"
"SCAMP1","ITSN1"
"SCAMP1","UBE3A"
"SCAPER","MEGF10"
"SCFD1","DLST"
"SCFD1","STX5"
"SCFD1","VCL"
"SCFD1","XRN2"
"SCMH1","PHC1"
"SCN5A","INADL"
"SCN8A","MAPK14"
"SCT","VIPR1"
"SCTR","PRKAR2A"
"SCTR","PRKCA"
"SCYL1","COIL"
"SDC1","MDK"
"SDC1","MMP14"
"SDC2","CASK"
"SDC2","EZR"
"SDC2","LAMA3"
"SDC2","NF1"
"SDC2","PRKCB"
"SDC2","TGFB1"
"SDC3","PTN"
"SDC3","TUBA1A"
"SDC3","TUBB2A"
"SDC4","CXCR4"
"SDC4","SDCBP"
"SDCBP","EPHB2"
"SDCBP","RNF11"
"SDCBP","STX1A"
"SDCBP","ULK1"
"SDCBP2","TIFA"
"SDF4","ANXA7"
"SDF4","RAP1B"
"SDF4","RCC1"
"SDF4","TK1"
"SELE","SERPING1"
"SELL","CD4"
"SELL","CFH"
"SELL","EMCN"
"SELL","EZR"
"SELL","GRB2"
"SELL","MSN"
"SELL","SELE"
"SELL","SELPLG"
"SELP","FUT4"
"SELP","GP1BA"
"SELP","SELPLG"
"SELP","SERPING1"
"SELPLG","BACE1"
"SELPLG","CTSG"
"SELPLG","SYK"
"SEMA3F","UBA1"
"SEMA4C","NCDN"
"SEMA4D","CD72"
"SEMA4F","DLG4"
"SEMA5B","ANXA7"
"SEMA6A","SH3RF1"
"SEMA6A","SORBS1"
"SENP2","CDK5RAP2"
"SENP2","PML"
"SENP3","EP300"
"SEPT2","DAZAP2"
"SEPT2","STX1A"
"SEPT3","MAPK6"
"SEPT5","MAPK6"
"SEPT5","STX1A"
"SEPT5","STX4"
"SERBP1","PIAS1"
"SERBP1","TDG"
"SERF2","QKI"
"SERPINB8","CAP1"
"SERPINB9","COPS6"
"SERPINB9","PRPF40A"
"SERPINC1","PLG"
"SERPINE1","LRP1"
"SERPINE1","MMP3"
"SERPINE1","PLAU"
"SERPINE2","COL4A1"
"SERPINE2","COL4A2"
"SERPING1","C1R"
"SERPING1","C1S"
"SERPING1","MASP1"
"SERPINH1","CEP70"
"SERPINH1","FEZ1"
"SERTAD2","TRIM28"
"SET","ANP32A"
"SET","EP300"
"SETD2","ATXN1"
"SETD5","CCDC85B"
"SETD7","TAF10"
"SETDB1","HIST3H3"
"SETDB1","SIN3A"
"SETDB1","TCERG1"
"SF1","TCERG1"
"SF3A1","SMURF1"
"SF3A1","TCERG1"
"SF3A2","HTATSF1"
"SF3A2","SF3A1"
"SF3B1","DYRK1A"
"SF3B1","EP300"
"SF3B1","SF3B3"
"SF3B1","SNIP1"
"SF3B1","TCERG1"
"SF3B2","C8orf33"
"SF3B3","NOL12"
"SF3B3","YWHAG"
"SF3B4","FAM115A"
"SF3B4","SF3B2"
"SFI1","KRT19"
"SFMBT1","PHC1"
"SFN","YWHAG"
"SFPQ","SIN3A"
"SFPQ","SMAD5"
"SFPQ","TOP1"
"SGK1","NEDD4"
"SGK3","GSK3B"
"SGK3","PDPK1"
"SGSM2","CHD3"
"SGSM2","MPP1"
"SGSM2","PTN"
"SGTA","EFEMP1"
"SGTA","EFEMP2"
"SGTA","HSP90AA1"
"SGTA","NME3"
"SGTA","SRGN"
"SGTA","TMPO"
"SGTB","TMPO"
"SH2B1","INSR"
"SH2B2","AKT1"
"SH2B2","CBL"
"SH2B2","PDLIM7"
"SH2B2","SORBS1"
"SH2D2A","LCK"
"SH2D2A","MAP3K2"
"SH2D3A","BCAR1"
"SH2D3C","SNCAIP"
"SH3BP1","HCK"
"SH3BP2","ABL1"
"SH3BP2","LAT"
"SH3BP2","PLCG1"
"SH3BP2","PLCG2"
"SH3BP2","VAV2"
"SH3BP5","MAPK8"
"SH3D19","SOS2"
"SH3GL1","DNM1"
"SH3GL1","HGS"
"SH3GL1","ITCH"
"SH3GL1","KPNA3"
"SH3GL1","PTPN23"
"SH3GL1","SH3D19"
"SH3GL1","VIM"
"SH3GL3","ARHGDIA"
"SH3GL3","CRIP1"
"SH3GL3","FAM173A"
"SH3GL3","NDUFB9"
"SH3GL3","RER1"
"SH3GLB1","HTT"
"SH3GLB1","SH3KBP1"
"SH3KBP1","CBLB"
"SH3KBP1","CDC27"
"SH3PXD2A","PLA2G4A"
"SH3RF1","SIAH1"
"SHANK1","DLG4"
"SHANK1","HOMER1"
"SHANK1","RPS6KA2"
"SHANK1","TANC1"
"SHANK2","ARHGEF7"
"SHANK2","CTTN"
"SHB","CRK"
"SHBG","DSTN"
"SHBG","EIF3F"
"SHBG","UBE3A"
"SHC1","CALD1"
"SHC1","CBLB"
"SHC1","CD3E"
"SHC1","GRAP2"
"SHC1","IRS1"
"SHC1","LCK"
"SHC1","MAP4K1"
"SHC1","MAPKAPK2"
"SHC1","PPP2R5A"
"SHC1","TPR"
"SHKBP1","YWHAG"
"SHPRH","LPP"
"SHPRH","YWHAG"
"SIAH1","UBE2D1"
"SIAH2","UBE2L6"
"SIGIRR","IRAK1"
"SIGIRR","TRAF6"
"SIN3A","CBFA2T2"
"SIN3A","CTBP1"
"SIN3A","HDAC1"
"SIN3A","HDAC2"
"SIN3A","MAD1L1"
"SIN3A","PHF12"
"SIPA1","PLCB3"
"SIRPA","JAK2"
"SIRPA","NOL3"
"SIRPA","PRC1"
"SIRPA","PTPN11"
"SIRPA","TRIM2"
"SIRT1","EP300"
"SIRT2","KAT2A"
"SIRT6","UBE2D1"
"SIVA1","ABL2"
"SIVA1","BCL2L1"
"SIX1","EYA2"
"SIX2","EYA3"
"SIX5","EYA3"
"SKAP2","TGFBR1"
"SKI","GLI2"
"SKI","MECP2"
"SKI","NCOR1"
"SKI","NFIX"
"SKI","SIN3A"
"SKIL","ASCC3"
"SKIL","CDC27"
"SKIL","HEYL"
"SKIL","HIPK1"
"SKIL","KRT81"
"SKIL","NCOR1"
"SKIL","PIAS1"
"SKIL","PYCR2"
"SKIL","RNF4"
"SKIL","SKI"
"SKIL","SMAD1"
"SKIL","SMAD2"
"SKIL","SMAD3"
"SKIL","SMAD4"
"SKIL","SNRNP70"
"SKIL","SVEP1"
"SKIL","TDG"
"SKIL","TRAK1"
"SKIL","TRIM62"
"SKIL","TTF2"
"SKIL","UBE2I"
"SKIL","ZBTB6"
"SKIL","ZMYM2"
"SKIL","ZMYM5"
"SKIV2L2","EXOSC5"
"SKP1","CUL1"
"SKP1","FBXO4"
"SKP2","CCNA2"
"SKP2","CCNT1"
"SKP2","CDC34"
"SKP2","CDK2"
"SKP2","CDKN1C"
"SKP2","CUL1"
"SKP2","CUL4A"
"SKP2","RB1"
"SLA","LAT"
"SLA","VAV1"
"SLAMF1","FYN"
"SLC18A2","CSNK2A1"
"SLC25A6","PLSCR1"
"SLC25A6","STRN4"
"SLC25A6","VIM"
"SLC27A6","GNB2L1"
"SLC35E1","LAMA3"
"SLC3A2","EGFR"
"SLC8A1","PPP3CB"
"SLC8A1","YWHAB"
"SLC8A3","YWHAB"
"SLC9A3","MAST2"
"SLC9A3","SLC9A3R2"
"SLC9A3R1","ATP6V1B1"
"SLC9A3R1","CTNNB1"
"SLC9A3R1","PAG1"
"SLC9A3R1","RDX"
"SLC9A3R1","YAP1"
"SLC9A3R2","PDPK1"
"SLC9A3R2","PLCB3"
"SLC9A3R2","SGK1"
"SLC9A3R2","SIAH1"
"SLC9A3R2","TAZ"
"SLC9A3R2","WWTR1"
"SMAD1","AR"
"SMAD1","BTBD2"
"SMAD1","EP300"
"SMAD1","FHL5"
"SMAD1","FRZB"
"SMAD1","GLI3"
"SMAD1","HECW2"
"SMAD1","HOXC8"
"SMAD1","KAT2B"
"SMAD1","MEN1"
"SMAD1","MGA"
"SMAD1","MKL2"
"SMAD1","NEUROG1"
"SMAD1","PSMB4"
"SMAD1","SMAD3"
"SMAD1","SMAD5"
"SMAD1","SMURF1"
"SMAD1","SNIP1"
"SMAD1","SOX5"
"SMAD1","SUV39H1"
"SMAD1","TCF20"
"SMAD1","TTF1"
"SMAD1","ZBTB44"
"SMAD1","ZEB2"
"SMAD1","ZNF184"
"SMAD1","ZNF423"
"SMAD1","ZNF510"
"SMAD1","ZNF521"
"SMAD1","ZNF76"
"SMAD2","BAZ1A"
"SMAD2","BTBD2"
"SMAD2","CREBBP"
"SMAD2","DCUN1D1"
"SMAD2","DYNC1H1"
"SMAD2","E2F4"
"SMAD2","EP300"
"SMAD2","FOXH1"
"SMAD2","FOXO3"
"SMAD2","GATAD2B"
"SMAD2","GLI3"
"SMAD2","GSC"
"SMAD2","KAT2B"
"SMAD2","LEMD3"
"SMAD2","MED15"
"SMAD2","MEF2A"
"SMAD2","MEF2C"
"SMAD2","NCOA6"
"SMAD2","PAXIP1"
"SMAD2","PEX19"
"SMAD2","PIAS3"
"SMAD2","PSG4"
"SMAD2","RAB34"
"SMAD2","RARB"
"SMAD2","RBL1"
"SMAD2","RPS14"
"SMAD2","SKI"
"SMAD2","SMAD3"
"SMAD2","SMURF1"
"SMAD2","SNIP1"
"SMAD2","SNW1"
"SMAD2","SP1"
"SMAD2","TGIF1"
"SMAD2","TRIM62"
"SMAD2","ZEB1"
"SMAD2","ZEB2"
"SMAD2","ZMYND11"
"SMAD2","ZNF41"
"SMAD2","ZNHIT6"
"SMAD3","AR"
"SMAD3","ATF2"
"SMAD3","CDK2"
"SMAD3","CREBBP"
"SMAD3","CSH2"
"SMAD3","CTCF"
"SMAD3","E2F5"
"SMAD3","EID2"
"SMAD3","EP300"
"SMAD3","EPAS1"
"SMAD3","ETS1"
"SMAD3","FOXH1"
"SMAD3","FOXO1"
"SMAD3","GLI3"
"SMAD3","GSC"
"SMAD3","HIVEP1"
"SMAD3","JUND"
"SMAD3","KAT2B"
"SMAD3","MBD1"
"SMAD3","NCOA6"
"SMAD3","PLAG1"
"SMAD3","PLAGL1"
"SMAD3","PRDM4"
"SMAD3","RBL1"
"SMAD3","RBX1"
"SMAD3","RNF111"
"SMAD3","SF3A1"
"SMAD3","SKI"
"SMAD3","SMAD1"
"SMAD3","SMURF1"
"SMAD3","SP1"
"SMAD3","SREBF2"
"SMAD3","SRY"
"SMAD3","TFE3"
"SMAD3","ZEB1"
"SMAD3","ZEB2"
"SMAD3","ZMYM2"
"SMAD3","ZNF184"
"SMAD4","AR"
"SMAD4","ATF2"
"SMAD4","CEBPB"
"SMAD4","CREBBP"
"SMAD4","CTCF"
"SMAD4","DACH1"
"SMAD4","DCP1A"
"SMAD4","EP300"
"SMAD4","FBXO34"
"SMAD4","FOXH1"
"SMAD4","FOXO1"
"SMAD4","FOXO3"
"SMAD4","FOXO4"
"SMAD4","GLI3"
"SMAD4","HMG20A"
"SMAD4","JUNB"
"SMAD4","JUND"
"SMAD4","MEF2A"
"SMAD4","PIAS1"
"SMAD4","PIAS2"
"SMAD4","PIAS3"
"SMAD4","RBL1"
"SMAD4","SKI"
"SMAD4","SMAD1"
"SMAD4","SMAD2"
"SMAD4","SMAD3"
"SMAD4","SMAD5"
"SMAD4","SNIP1"
"SMAD4","SP1"
"SMAD4","TDG"
"SMAD4","UBE2I"
"SMAD4","UHRF2"
"SMAD4","ZBTB44"
"SMAD4","ZMYM2"
"SMAD4","ZNF521"
"SMAD5","MEN1"
"SMAD5","SMAD1"
"SMAD5","SMURF1"
"SMAD5","SOX5"
"SMAD5","SOX7"
"SMAD5","SUV39H1"
"SMAD5","ZBTB44"
"SMAD5","ZEB2"
"SMAD5","ZNF184"
"SMAD6","HOXC8"
"SMAD6","SMAD7"
"SMAD7","ASH1L"
"SMAD7","EP300"
"SMAD7","HEYL"
"SMAD7","MBD1"
"SMAD7","PIAS4"
"SMAD7","SMAD6"
"SMAD7","SMURF1"
"SMAD7","SOX5"
"SMAD7","SOX7"
"SMAD7","TTF1"
"SMAD7","ZBTB11"
"SMAD7","ZNF107"
"SMAD9","AFF1"
"SMAD9","ARID1B"
"SMAD9","ARNT"
"SMAD9","BAZ1A"
"SMAD9","CAMSAP1"
"SMAD9","CLPB"
"SMAD9","DNAJC7"
"SMAD9","E4F1"
"SMAD9","EXPH5"
"SMAD9","FLI1"
"SMAD9","HEY1"
"SMAD9","HEYL"
"SMAD9","LEMD3"
"SMAD9","LNPEP"
"SMAD9","MCM3AP"
"SMAD9","MGA"
"SMAD9","MTMR10"
"SMAD9","PABPC4"
"SMAD9","PELP1"
"SMAD9","PPARD"
"SMAD9","SF3B1"
"SMAD9","SMAD2"
"SMAD9","SMAD3"
"SMAD9","SMAD4"
"SMAD9","SNRNP70"
"SMAD9","SVEP1"
"SMAD9","TOB1"
"SMAD9","UBE3A"
"SMAD9","XAB2"
"SMAD9","ZEB2"
"SMAD9","ZNF557"
"SMAD9","ZNF592"
"SMAD9","ZNF8"
"SMARCA2","ARID1B"
"SMARCA2","MECP2"
"SMARCA4","AHR"
"SMARCA4","CREB1"
"SMARCA4","ETS2"
"SMARCA4","PAX6"
"SMARCA4","RB1"
"SMARCA4","RFXAP"
"SMARCA4","SMARCB1"
"SMARCA5","BAZ1B"
"SMARCA5","BAZ2A"
"SMARCB1","CEBPB"
"SMARCB1","KLF1"
"SMARCB1","MECP2"
"SMARCB1","RB1"
"SMARCB1","RELB"
"SMARCB1","SMARCA4"
"SMARCC1","CEBPB"
"SMARCC1","KLF1"
"SMARCC1","RELB"
"SMARCC1","SIN3A"
"SMARCC2","BAZ1B"
"SMARCC2","POLR2A"
"SMARCC2","RELB"
"SMARCD1","CALCOCO2"
"SMARCD1","CCDC85B"
"SMARCD1","VDR"
"SMARCD3","SMARCC1"
"SMARCE1","BAZ1B"
"SMARCE1","NCOA1"
"SMARCE1","NCOA2"
"SMARCE1","NCOA3"
"SMC1A","ATM"
"SMC1A","BLM"
"SMC1A","MDC1"
"SMC1A","MSH2"
"SMC1A","RAD21"
