"cause","effect"
"hsa-miR-125b-5p","PTPN14"
"hsa-miR-125b-5p","PTPRD"
"hsa-miR-125b-5p","QKI"
"hsa-miR-125b-5p","RASAL2"
"hsa-miR-125b-5p","RASGRF2"
"hsa-miR-125b-5p","RCN3"
"hsa-miR-125b-5p","RHOQ"
"hsa-miR-125b-5p","RNF144A"
"hsa-miR-125b-5p","RORB"
"hsa-miR-125b-5p","RYR2"
"hsa-miR-125b-5p","SACS"
"hsa-miR-125b-5p","SERPINE1"
"hsa-miR-125b-5p","SGSM2"
"hsa-miR-125b-5p","SH2B1"
"hsa-miR-125b-5p","SIM1"
"hsa-miR-125b-5p","SMO"
"hsa-miR-125b-5p","SOBP"
"hsa-miR-125b-5p","SOD2"
"hsa-miR-125b-5p","SPARC"
"hsa-miR-125b-5p","SPRED1"
"hsa-miR-125b-5p","TEAD1"
"hsa-miR-125b-5p","TGFBR1"
"hsa-miR-125b-5p","THBS1"
"hsa-miR-125b-5p","THY1"
"hsa-miR-125b-5p","TLE3"
"hsa-miR-125b-5p","TNFSF15"
"hsa-miR-125b-5p","VCAN"
"hsa-miR-125b-5p","VCL"
"hsa-miR-125b-5p","VDR"
"hsa-miR-125b-5p","YAP1"
"hsa-miR-125b-5p","YES1"
"hsa-miR-125b-5p","ZNF76"
"hsa-miR-126-5p","EMCN"
"hsa-miR-126-5p","FHL5"
"hsa-miR-126-5p","TEK"
"hsa-miR-1260b","APP"
"hsa-miR-1262","KIT"
"hsa-miR-127-5p","ACTB"
"hsa-miR-127-5p","DGKD"
"hsa-miR-127-5p","FLNA"
"hsa-miR-127-5p","KLF9"
"hsa-miR-127-5p","LMO7"
"hsa-miR-127-5p","MAP1B"
"hsa-miR-127-5p","MMP13"
"hsa-miR-127-5p","PRDM1"
"hsa-miR-127-5p","PTBP1"
"hsa-miR-127-5p","RAB37"
"hsa-miR-127-5p","ROGDI"
"hsa-miR-127-5p","SGSM2"
"hsa-miR-127-5p","THBS1"
"hsa-miR-1271-5p","ACVR1"
"hsa-miR-1271-5p","ADAM19"
"hsa-miR-1271-5p","AEBP2"
"hsa-miR-1271-5p","ANTXR2"
"hsa-miR-1271-5p","ARHGDIA"
"hsa-miR-1271-5p","BACH2"
"hsa-miR-1271-5p","BNC2"
"hsa-miR-1271-5p","CADM1"
"hsa-miR-1271-5p","CCNL2"
"hsa-miR-1271-5p","CDC37"
"hsa-miR-1271-5p","CSNK1D"
"hsa-miR-1271-5p","CYLD"
"hsa-miR-1271-5p","DAB2"
"hsa-miR-1271-5p","EDNRA"
"hsa-miR-1271-5p","EEA1"
"hsa-miR-1271-5p","ERF"
"hsa-miR-1271-5p","F13A1"
"hsa-miR-1271-5p","FN1"
"hsa-miR-1271-5p","FOXO1"
"hsa-miR-1271-5p","FOXP2"
"hsa-miR-1271-5p","GIGYF1"
"hsa-miR-1271-5p","GRK6"
"hsa-miR-1271-5p","HES1"
"hsa-miR-1271-5p","JMJD1C"
"hsa-miR-1271-5p","KPNA3"
"hsa-miR-1271-5p","KRAS"
"hsa-miR-1271-5p","KTN1"
"hsa-miR-1271-5p","LENG8"
"hsa-miR-1271-5p","LIMS1"
"hsa-miR-1271-5p","MED14"
"hsa-miR-1271-5p","MED25"
"hsa-miR-1271-5p","MORF4L1"
"hsa-miR-1271-5p","MSN"
"hsa-miR-1271-5p","NAGPA"
"hsa-miR-1271-5p","NCKAP1"
"hsa-miR-1271-5p","NME4"
"hsa-miR-1271-5p","PACS2"
"hsa-miR-1271-5p","PAPPA"
"hsa-miR-1271-5p","PARD3B"
"hsa-miR-1271-5p","PDE4D"
"hsa-miR-1271-5p","PDGFRA"
"hsa-miR-1271-5p","PPP1R12C"
"hsa-miR-1271-5p","PRRX1"
"hsa-miR-1271-5p","RDX"
"hsa-miR-1271-5p","REXO1"
"hsa-miR-1271-5p","TBX5"
"hsa-miR-1271-5p","TCF4"
"hsa-miR-1271-5p","TEAD1"
"hsa-miR-1271-5p","TGFBR1"
"hsa-miR-1271-5p","TRAM2"
"hsa-miR-1271-5p","VCL"
"hsa-miR-1271-5p","ZBTB7A"
"hsa-miR-1271-5p","ZEB1"
"hsa-miR-1271-5p","ZFAND5"
"hsa-miR-1271-5p","ZHX1"
"hsa-miR-128-1-5p","APEX1"
"hsa-miR-128-1-5p","CADM1"
"hsa-miR-128-1-5p","SOX2"
"hsa-miR-129-5p","KCNB1"
"hsa-miR-129-5p","L1CAM"
"hsa-miR-129-5p","PLA2G16"
"hsa-miR-129-5p","RIMS2"
"hsa-miR-129-5p","SYT7"
"hsa-miR-1296-5p","SUMO1"
"hsa-miR-1301-5p","COL6A1"
"hsa-miR-1303","DCX"
"hsa-miR-1304-5p","MELK"
"hsa-miR-1306-5p","ABI2"
"hsa-miR-1306-5p","ERF"
"hsa-miR-1306-5p","MAFK"
"hsa-miR-1306-5p","PPP1R12C"
"hsa-miR-1306-5p","PRPF40A"
"hsa-miR-1306-5p","PTK6"
"hsa-miR-1306-5p","SMC1A"
"hsa-miR-1306-5p","ZNF579"
"hsa-miR-1307-5p","MELK"
"hsa-miR-130a-5p","ABR"
"hsa-miR-130a-5p","ACVR2A"
"hsa-miR-130a-5p","ADAM12"
"hsa-miR-130a-5p","ADAM19"
"hsa-miR-130a-5p","ADAM23"
"hsa-miR-130a-5p","AKIRIN2"
"hsa-miR-130a-5p","ANTXR2"
"hsa-miR-130a-5p","AP1S2"
"hsa-miR-130a-5p","ASAP1"
"hsa-miR-130a-5p","AXL"
"hsa-miR-130a-5p","BACH2"
"hsa-miR-130a-5p","BHLHE41"
"hsa-miR-130a-5p","BNC2"
"hsa-miR-130a-5p","BNIP2"
"hsa-miR-130a-5p","CCND2"
"hsa-miR-130a-5p","CDK6"
"hsa-miR-130a-5p","CIC"
"hsa-miR-130a-5p","CLIC4"
"hsa-miR-130a-5p","COL1A1"
"hsa-miR-130a-5p","CXCL12"
"hsa-miR-130a-5p","DKK1"
"hsa-miR-130a-5p","EDN1"
"hsa-miR-130a-5p","EGLN2"
"hsa-miR-130a-5p","EMX2"
"hsa-miR-130a-5p","F2RL1"
"hsa-miR-130a-5p","FAS"
"hsa-miR-130a-5p","FBN1"
"hsa-miR-130a-5p","FN1"
"hsa-miR-130a-5p","FOXP2"
"hsa-miR-130a-5p","FRMD6"
"hsa-miR-130a-5p","GAK"
"hsa-miR-130a-5p","GAS1"
"hsa-miR-130a-5p","GGA1"
"hsa-miR-130a-5p","GREM2"
"hsa-miR-130a-5p","HABP4"
"hsa-miR-130a-5p","HIVEP2"
"hsa-miR-130a-5p","HOXA1"
"hsa-miR-130a-5p","HOXA10"
"hsa-miR-130a-5p","HOXA11"
"hsa-miR-130a-5p","HOXC8"
"hsa-miR-130a-5p","HSPH1"
"hsa-miR-130a-5p","ID4"
"hsa-miR-130a-5p","IGSF8"
"hsa-miR-130a-5p","KCNJ15"
"hsa-miR-130a-5p","KLF10"
"hsa-miR-130a-5p","LBR"
"hsa-miR-130a-5p","LPAR1"
"hsa-miR-130a-5p","LTBP1"
"hsa-miR-130a-5p","MAF"
"hsa-miR-130a-5p","MAFB"
"hsa-miR-130a-5p","MDFIC"
"hsa-miR-130a-5p","MINK1"
"hsa-miR-130a-5p","NISCH"
"hsa-miR-130a-5p","NRBF2"
"hsa-miR-130a-5p","NUAK1"
"hsa-miR-130a-5p","PAX9"
"hsa-miR-130a-5p","PDE3B"
"hsa-miR-130a-5p","PDGFRA"
"hsa-miR-130a-5p","PI4KB"
"hsa-miR-130a-5p","PKIA"
"hsa-miR-130a-5p","POLR2D"
"hsa-miR-130a-5p","PRNP"
"hsa-miR-130a-5p","QKI"
"hsa-miR-130a-5p","RAB8B"
"hsa-miR-130a-5p","RAI1"
"hsa-miR-130a-5p","RASGRF2"
"hsa-miR-130a-5p","RPIA"
"hsa-miR-130a-5p","RUNX2"
"hsa-miR-130a-5p","SAFB2"
"hsa-miR-130a-5p","SDCBP"
"hsa-miR-130a-5p","SEMA3F"
"hsa-miR-130a-5p","SERPINE2"
"hsa-miR-130a-5p","SERTAD2"
"hsa-miR-130a-5p","SIRPA"
"hsa-miR-130a-5p","SOD2"
"hsa-miR-130a-5p","STK38"
"hsa-miR-130a-5p","TACC1"
"hsa-miR-130a-5p","TASP1"
"hsa-miR-130a-5p","TBPL1"
"hsa-miR-130a-5p","TCF4"
"hsa-miR-130a-5p","TCF7L2"
"hsa-miR-130a-5p","TFRC"
"hsa-miR-130a-5p","TGFB2"
"hsa-miR-130a-5p","TGFBR1"
"hsa-miR-130a-5p","TIMP2"
"hsa-miR-130a-5p","USP6NL"
"hsa-miR-130a-5p","VCAN"
"hsa-miR-130a-5p","VSNL1"
"hsa-miR-130a-5p","WTAP"
"hsa-miR-130a-5p","ZBTB7A"
"hsa-miR-130a-5p","ZBTB7B"
"hsa-miR-130a-5p","ZFAND5"
"hsa-miR-130b-5p","CCNA2"
"hsa-miR-130b-5p","CCNB1"
"hsa-miR-130b-5p","CCT5"
"hsa-miR-130b-5p","CENPF"
"hsa-miR-130b-5p","CEP55"
"hsa-miR-130b-5p","CHEK1"
"hsa-miR-130b-5p","CHEK2"
"hsa-miR-130b-5p","CRKL"
"hsa-miR-130b-5p","CSE1L"
"hsa-miR-130b-5p","LBR"
"hsa-miR-130b-5p","LRP8"
"hsa-miR-130b-5p","MAPK1"
"hsa-miR-130b-5p","MNT"
"hsa-miR-130b-5p","POLR2D"
"hsa-miR-130b-5p","PPP3R1"
"hsa-miR-130b-5p","RACGAP1"
"hsa-miR-130b-5p","RAN"
"hsa-miR-130b-5p","SET"
"hsa-miR-130b-5p","TOP2A"
"hsa-miR-132-5p","ANXA2"
"hsa-miR-132-5p","CACNG2"
"hsa-miR-132-5p","CDH3"
"hsa-miR-132-5p","CUX1"
"hsa-miR-132-5p","PXN"
"hsa-miR-132-5p","TCF7L1"
"hsa-miR-132-5p","TCF7L2"
"hsa-miR-132-5p","TSPAN6"
"hsa-miR-132-5p","YAP1"
"hsa-miR-133a-5p","BCL3"
"hsa-miR-133b","SLC8A2"
"hsa-miR-134-5p","ACIN1"
"hsa-miR-134-5p","BNC2"
"hsa-miR-134-5p","FASTK"
"hsa-miR-134-5p","FOXP2"
"hsa-miR-134-5p","GABRB1"
"hsa-miR-134-5p","GABRB2"
"hsa-miR-134-5p","HABP4"
"hsa-miR-134-5p","HDAC5"
"hsa-miR-134-5p","ITGA9"
"hsa-miR-134-5p","ITGB1"
"hsa-miR-134-5p","KRAS"
"hsa-miR-134-5p","MKNK2"
"hsa-miR-134-5p","MNT"
"hsa-miR-134-5p","MSH6"
"hsa-miR-134-5p","OPRM1"
"hsa-miR-134-5p","PAK3"
"hsa-miR-134-5p","PIK3CA"
"hsa-miR-134-5p","POLL"
"hsa-miR-134-5p","RCAN1"
"hsa-miR-134-5p","RHOQ"
"hsa-miR-134-5p","SLIT3"
"hsa-miR-134-5p","SYT11"
"hsa-miR-1343-5p","RBL1"
"hsa-miR-1343-5p","TFAM"
"hsa-miR-135a-5p","PGR"
"hsa-miR-135b-5p","CFLAR"
"hsa-miR-135b-5p","LAX1"
"hsa-miR-135b-5p","TNC"
"hsa-miR-135b-5p","VLDLR"
"hsa-miR-136-5p","ADAM23"
"hsa-miR-136-5p","ARHGEF10L"
"hsa-miR-136-5p","ASAP1"
"hsa-miR-136-5p","BNC2"
"hsa-miR-136-5p","CBL"
"hsa-miR-136-5p","CD55"
"hsa-miR-136-5p","CORO2B"
"hsa-miR-136-5p","DKK1"
"hsa-miR-136-5p","EGLN2"
"hsa-miR-136-5p","ETF1"
"hsa-miR-136-5p","ETV5"
"hsa-miR-136-5p","FRAT1"
"hsa-miR-136-5p","FUT4"
"hsa-miR-136-5p","GDF6"
"hsa-miR-136-5p","GGA1"
"hsa-miR-136-5p","HIVEP1"
"hsa-miR-136-5p","HIVEP2"
"hsa-miR-136-5p","HOXA9"
"hsa-miR-136-5p","HOXD11"
"hsa-miR-136-5p","IQGAP1"
"hsa-miR-136-5p","MID1"
"hsa-miR-136-5p","MYLK"
"hsa-miR-136-5p","NID2"
"hsa-miR-136-5p","NR1H2"
"hsa-miR-136-5p","PARVA"
"hsa-miR-136-5p","PBX3"
"hsa-miR-136-5p","PHF1"
"hsa-miR-136-5p","PILRB"
"hsa-miR-136-5p","PLXNB1"
"hsa-miR-136-5p","PTRF"
"hsa-miR-136-5p","RABGGTA"
"hsa-miR-136-5p","RASAL2"
"hsa-miR-136-5p","RDX"
"hsa-miR-136-5p","SH2B1"
"hsa-miR-136-5p","STX11"
"hsa-miR-136-5p","TFRC"
"hsa-miR-136-5p","TNC"
"hsa-miR-136-5p","TRAF2"
"hsa-miR-136-5p","VCAN"
"hsa-miR-136-5p","WNT2"
"hsa-miR-138-5p","EIF4EBP1"
"hsa-miR-138-5p","FSD1"
"hsa-miR-138-5p","LSM1"
"hsa-miR-138-5p","PAX5"
"hsa-miR-139-5p","ADCYAP1R1"
"hsa-miR-139-5p","CADM1"
"hsa-miR-139-5p","EBF1"
"hsa-miR-139-5p","ITGB8"
"hsa-miR-139-5p","KCNB1"
"hsa-miR-139-5p","KCNIP2"
"hsa-miR-139-5p","MYOCD"
"hsa-miR-139-5p","NR5A2"
"hsa-miR-139-5p","PRDM16"
"hsa-miR-139-5p","RASD1"
"hsa-miR-139-5p","SOCS2"
"hsa-miR-140-5p","AFTPH"
"hsa-miR-140-5p","APPBP2"
"hsa-miR-140-5p","ARIH1"
"hsa-miR-140-5p","ATF6"
"hsa-miR-140-5p","BAZ1B"
"hsa-miR-140-5p","BIRC5"
"hsa-miR-140-5p","BIRC6"
"hsa-miR-140-5p","CADM1"
"hsa-miR-140-5p","CALU"
"hsa-miR-140-5p","CANX"
"hsa-miR-140-5p","CEBPD"
"hsa-miR-140-5p","COPA"
"hsa-miR-140-5p","CSK"
"hsa-miR-140-5p","CUL3"
"hsa-miR-140-5p","DOK4"
"hsa-miR-140-5p","EIF3G"
"hsa-miR-140-5p","ELK4"
"hsa-miR-140-5p","EPRS"
"hsa-miR-140-5p","ERBB2IP"
"hsa-miR-140-5p","FBXW11"
"hsa-miR-140-5p","GLI3"
"hsa-miR-140-5p","GSK3B"
"hsa-miR-140-5p","HECTD1"
"hsa-miR-140-5p","KRAS"
"hsa-miR-140-5p","MAPK8"
"hsa-miR-140-5p","MGAT1"
"hsa-miR-140-5p","MS4A1"
"hsa-miR-140-5p","MYBL2"
"hsa-miR-140-5p","MYO6"
"hsa-miR-140-5p","MYO9A"
"hsa-miR-140-5p","NCKAP1"
"hsa-miR-140-5p","NCSTN"
"hsa-miR-140-5p","NDUFA13"
"hsa-miR-140-5p","NEBL"
"hsa-miR-140-5p","NFE2L2"
"hsa-miR-140-5p","PABPN1"
"hsa-miR-140-5p","PAFAH1B2"
"hsa-miR-140-5p","PAX5"
"hsa-miR-140-5p","PIK3R3"
"hsa-miR-140-5p","PIN1"
"hsa-miR-140-5p","PPP1R12C"
"hsa-miR-140-5p","PURB"
"hsa-miR-140-5p","RANGAP1"
"hsa-miR-140-5p","REST"
"hsa-miR-140-5p","REV3L"
"hsa-miR-140-5p","RIC8B"
"hsa-miR-140-5p","S1PR1"
"hsa-miR-140-5p","SBF1"
"hsa-miR-140-5p","SMAD2"
"hsa-miR-140-5p","SOS2"
"hsa-miR-140-5p","SP4"
"hsa-miR-140-5p","SPEN"
"hsa-miR-140-5p","STRN"
"hsa-miR-140-5p","TAOK1"
"hsa-miR-140-5p","TEAD1"
"hsa-miR-140-5p","TGFB1"
"hsa-miR-140-5p","TNPO1"
"hsa-miR-140-5p","UBE2C"
"hsa-miR-140-5p","UBE3A"
"hsa-miR-140-5p","UPP1"
"hsa-miR-140-5p","USP54"
"hsa-miR-140-5p","ZHX1"
"hsa-miR-140-5p","ZKSCAN1"
"hsa-miR-141-5p","ACVR2A"
"hsa-miR-141-5p","AKAP12"
"hsa-miR-141-5p","ANK2"
"hsa-miR-141-5p","ATXN2L"
"hsa-miR-141-5p","BACH2"
"hsa-miR-141-5p","BNC2"
"hsa-miR-141-5p","C10orf10"
"hsa-miR-141-5p","CALU"
"hsa-miR-141-5p","CAV2"
"hsa-miR-141-5p","CCND2"
"hsa-miR-141-5p","CLDN1"
"hsa-miR-141-5p","CNTN1"
"hsa-miR-141-5p","CXCL12"
"hsa-miR-141-5p","DLX5"
"hsa-miR-141-5p","DUSP3"
"hsa-miR-141-5p","FAP"
"hsa-miR-141-5p","FAT1"
"hsa-miR-141-5p","FOXN3"
"hsa-miR-141-5p","FOXO1"
"hsa-miR-141-5p","FRMD6"
"hsa-miR-141-5p","FST"
"hsa-miR-141-5p","GAPDH"
"hsa-miR-141-5p","GATA3"
"hsa-miR-141-5p","HOXA11"
"hsa-miR-141-5p","KHDRBS3"
"hsa-miR-141-5p","LHX1"
"hsa-miR-141-5p","MAP4K4"
"hsa-miR-141-5p","MMP2"
"hsa-miR-141-5p","NRP1"
"hsa-miR-141-5p","NRP2"
"hsa-miR-141-5p","PAPPA"
"hsa-miR-141-5p","PDZD2"
"hsa-miR-141-5p","PEX5"
"hsa-miR-141-5p","PHB2"
"hsa-miR-141-5p","PRKD1"
"hsa-miR-141-5p","PTPRD"
"hsa-miR-141-5p","SH3D19"
"hsa-miR-141-5p","SMO"
"hsa-miR-141-5p","SOBP"
"hsa-miR-141-5p","SOX6"
"hsa-miR-141-5p","TCF4"
"hsa-miR-141-5p","TNS1"
"hsa-miR-141-5p","UACA"
"hsa-miR-141-5p","VCAN"
"hsa-miR-141-5p","WWTR1"
"hsa-miR-141-5p","YAP1"
"hsa-miR-141-5p","ZEB1"
"hsa-miR-141-5p","ZEB2"
"hsa-miR-141-5p","ZFPM2"
"hsa-miR-142-5p","ABI1"
"hsa-miR-142-5p","ACTR3"
"hsa-miR-142-5p","AEBP2"
"hsa-miR-142-5p","AHR"
"hsa-miR-142-5p","AKIRIN2"
"hsa-miR-142-5p","AKT1S1"
"hsa-miR-142-5p","ASCC3"
"hsa-miR-142-5p","ATM"
"hsa-miR-142-5p","B2M"
"hsa-miR-142-5p","BHLHE41"
"hsa-miR-142-5p","BTG1"
"hsa-miR-142-5p","C2"
"hsa-miR-142-5p","CADM1"
"hsa-miR-142-5p","CAP1"
"hsa-miR-142-5p","CASP8"
"hsa-miR-142-5p","CCR6"
"hsa-miR-142-5p","CD80"
"hsa-miR-142-5p","CDC23"
"hsa-miR-142-5p","CDK6"
"hsa-miR-142-5p","CFLAR"
"hsa-miR-142-5p","CIITA"
"hsa-miR-142-5p","CLIC4"
"hsa-miR-142-5p","CSE1L"
"hsa-miR-142-5p","DIAPH2"
"hsa-miR-142-5p","DMD"
"hsa-miR-142-5p","EGR2"
"hsa-miR-142-5p","EIF2AK2"
"hsa-miR-142-5p","EIF3E"
"hsa-miR-142-5p","EML4"
"hsa-miR-142-5p","FAM83D"
"hsa-miR-142-5p","FGF7"
"hsa-miR-142-5p","G3BP1"
"hsa-miR-142-5p","GAS7"
"hsa-miR-142-5p","GFI1"
"hsa-miR-142-5p","GIGYF1"
"hsa-miR-142-5p","GNB2"
"hsa-miR-142-5p","HCLS1"
"hsa-miR-142-5p","HGF"
"hsa-miR-142-5p","HIVEP2"
"hsa-miR-142-5p","IFNAR2"
"hsa-miR-142-5p","IGF1"
"hsa-miR-142-5p","IL18BP"
"hsa-miR-142-5p","IL21R"
"hsa-miR-142-5p","IRF1"
"hsa-miR-142-5p","IRF4"
"hsa-miR-142-5p","JAK3"
"hsa-miR-142-5p","KCNAB2"
"hsa-miR-142-5p","KCNJ10"
"hsa-miR-142-5p","LITAF"
"hsa-miR-142-5p","LRP8"
"hsa-miR-142-5p","LYN"
"hsa-miR-142-5p","MAF"
"hsa-miR-142-5p","MALT1"
"hsa-miR-142-5p","MAML2"
"hsa-miR-142-5p","MBD2"
"hsa-miR-142-5p","MEF2A"
"hsa-miR-142-5p","MTFR1"
"hsa-miR-142-5p","NBN"
"hsa-miR-142-5p","NCOA3"
"hsa-miR-142-5p","NEFH"
"hsa-miR-142-5p","NFATC3"
"hsa-miR-142-5p","NFE2L2"
"hsa-miR-142-5p","NFE2L3"
"hsa-miR-142-5p","NMI"
"hsa-miR-142-5p","NPAT"
"hsa-miR-142-5p","NR2F6"
"hsa-miR-142-5p","NR3C1"
"hsa-miR-142-5p","NR4A3"
"hsa-miR-142-5p","NRD1"
"hsa-miR-142-5p","OSTF1"
"hsa-miR-142-5p","PAFAH1B3"
"hsa-miR-142-5p","PDE4D"
"hsa-miR-142-5p","PDGFRA"
"hsa-miR-142-5p","PIK3CD"
"hsa-miR-142-5p","PIK3CG"
"hsa-miR-142-5p","PIK3R5"
"hsa-miR-142-5p","PLAG1"
"hsa-miR-142-5p","PLEK"
"hsa-miR-142-5p","PLEKHJ1"
"hsa-miR-142-5p","POU2F2"
"hsa-miR-142-5p","PPIG"
"hsa-miR-142-5p","PPP2R1A"
"hsa-miR-142-5p","PRDM1"
"hsa-miR-142-5p","PRKCB"
"hsa-miR-142-5p","PRKD3"
"hsa-miR-142-5p","PRNP"
"hsa-miR-142-5p","PSMD11"
"hsa-miR-142-5p","PTPRJ"
"hsa-miR-142-5p","QKI"
"hsa-miR-142-5p","RAB8B"
"hsa-miR-142-5p","RAP1A"
"hsa-miR-142-5p","REV3L"
"hsa-miR-142-5p","RGL2"
"hsa-miR-142-5p","RHOC"
"hsa-miR-142-5p","RHOQ"
"hsa-miR-142-5p","ROCK1"
"hsa-miR-142-5p","RPS6KA3"
"hsa-miR-142-5p","S1PR1"
"hsa-miR-142-5p","SGTB"
"hsa-miR-142-5p","SH2B3"
"hsa-miR-142-5p","SH2D1A"
"hsa-miR-142-5p","SH3KBP1"
"hsa-miR-142-5p","SIGLEC10"
"hsa-miR-142-5p","SKP2"
"hsa-miR-142-5p","SMAD9"
"hsa-miR-142-5p","SNX5"
"hsa-miR-142-5p","SOCS1"
"hsa-miR-142-5p","SOD2"
"hsa-miR-142-5p","SPOCK2"
"hsa-miR-142-5p","STAU1"
"hsa-miR-142-5p","STK11"
"hsa-miR-142-5p","TACC1"
"hsa-miR-142-5p","TAOK2"
"hsa-miR-142-5p","TGFBR2"
"hsa-miR-142-5p","TLE4"
"hsa-miR-142-5p","TNFAIP3"
"hsa-miR-142-5p","TNFSF13B"
"hsa-miR-142-5p","TNFSF15"
"hsa-miR-142-5p","TRAF1"
"hsa-miR-142-5p","TRIM3"
"hsa-miR-142-5p","UBE2E3"
"hsa-miR-142-5p","UBE2J1"
"hsa-miR-142-5p","UBR5"
"hsa-miR-142-5p","USP6NL"
"hsa-miR-142-5p","VCPIP1"
"hsa-miR-142-5p","XPO5"
"hsa-miR-142-5p","XPOT"
"hsa-miR-142-5p","ZEB2"
"hsa-miR-142-5p","ZFAND5"
"hsa-miR-142-5p","ZFPM1"
"hsa-miR-143-5p","CALD1"
"hsa-miR-143-5p","CORO2B"
"hsa-miR-143-5p","FGF1"
"hsa-miR-143-5p","PAPPA"
"hsa-miR-143-5p","PKD2"
"hsa-miR-144-5p","CBX5"
"hsa-miR-144-5p","CDH5"
"hsa-miR-144-5p","FGF1"
"hsa-miR-144-5p","FN1"
"hsa-miR-144-5p","FOSB"
"hsa-miR-144-5p","ITGB6"
"hsa-miR-144-5p","KCMF1"
"hsa-miR-144-5p","PODXL"
"hsa-miR-144-5p","SALL1"
"hsa-miR-144-5p","SCN2A"
"hsa-miR-144-5p","SDC1"
"hsa-miR-144-5p","ST5"
"hsa-miR-144-5p","TAL1"
"hsa-miR-144-5p","WTAP"
"hsa-miR-145-5p","ACVR2A"
"hsa-miR-145-5p","AKAP12"
"hsa-miR-145-5p","CALD1"
"hsa-miR-145-5p","CAV1"
"hsa-miR-145-5p","CAV2"
"hsa-miR-145-5p","CFL2"
"hsa-miR-145-5p","DPYSL2"
"hsa-miR-145-5p","EBF1"
"hsa-miR-145-5p","EPN1"
"hsa-miR-145-5p","ERF"
"hsa-miR-145-5p","GIGYF1"
"hsa-miR-145-5p","ID4"
"hsa-miR-145-5p","LENG8"
"hsa-miR-145-5p","MAF"
"hsa-miR-145-5p","NRP1"
"hsa-miR-145-5p","PAX3"
"hsa-miR-145-5p","PRKD2"
"hsa-miR-145-5p","PRRX1"
"hsa-miR-145-5p","SVEP1"
"hsa-miR-145-5p","U2AF2"
"hsa-miR-145-5p","ZNF446"
"hsa-miR-146a-5p","ADAM19"
"hsa-miR-146a-5p","BAG1"
"hsa-miR-146a-5p","BCL2A1"
"hsa-miR-146a-5p","CARD8"
"hsa-miR-146a-5p","CCL5"
"hsa-miR-146a-5p","CCR9"
"hsa-miR-146a-5p","CD3D"
"hsa-miR-146a-5p","CD40LG"
"hsa-miR-146a-5p","CD80"
"hsa-miR-146a-5p","CD86"
"hsa-miR-146a-5p","CFH"
"hsa-miR-146a-5p","CXCL12"
"hsa-miR-146a-5p","CXCR4"
"hsa-miR-146a-5p","FAS"
"hsa-miR-146a-5p","FLI1"
"hsa-miR-146a-5p","GRAP2"
"hsa-miR-146a-5p","HAAO"
"hsa-miR-146a-5p","HEYL"
"hsa-miR-146a-5p","HLA-C"
"hsa-miR-146a-5p","HLA-DPA1"
"hsa-miR-146a-5p","ICAM1"
"hsa-miR-146a-5p","IFITM1"
"hsa-miR-146a-5p","IKZF3"
"hsa-miR-146a-5p","IRAK2"
"hsa-miR-146a-5p","IRF4"
"hsa-miR-146a-5p","ITGB2"
"hsa-miR-146a-5p","LBR"
"hsa-miR-146a-5p","LCP2"
"hsa-miR-146a-5p","LILRB2"
"hsa-miR-146a-5p","LMO2"
"hsa-miR-146a-5p","LTB"
"hsa-miR-146a-5p","MAPRE3"
"hsa-miR-146a-5p","MDFIC"
"hsa-miR-146a-5p","MSC"
"hsa-miR-146a-5p","NMI"
"hsa-miR-146a-5p","OASL"
"hsa-miR-146a-5p","PLAG1"
"hsa-miR-146a-5p","POU3F1"
"hsa-miR-146a-5p","QKI"
"hsa-miR-146a-5p","RASSF5"
"hsa-miR-146a-5p","RGS13"
"hsa-miR-146a-5p","SERPINB9"
"hsa-miR-146a-5p","SLC8A1"
"hsa-miR-146a-5p","SOD2"
"hsa-miR-146a-5p","STAT1"
"hsa-miR-146a-5p","TLR2"
"hsa-miR-146a-5p","TLR4"
"hsa-miR-146a-5p","TRIM22"
"hsa-miR-146a-5p","VEGFA"
"hsa-miR-146a-5p","ZBTB32"
"hsa-miR-146b-5p","ADAM19"
"hsa-miR-146b-5p","ADD1"
"hsa-miR-146b-5p","ATP1A1"
"hsa-miR-146b-5p","BAG1"
"hsa-miR-146b-5p","CARD11"
"hsa-miR-146b-5p","CCL3"
"hsa-miR-146b-5p","CD3D"
"hsa-miR-146b-5p","CD80"
"hsa-miR-146b-5p","COPA"
"hsa-miR-146b-5p","FAM107A"
"hsa-miR-146b-5p","FLI1"
"hsa-miR-146b-5p","GGA2"
"hsa-miR-146b-5p","GRAP2"
"hsa-miR-146b-5p","HAAO"
"hsa-miR-146b-5p","HLA-DPA1"
"hsa-miR-146b-5p","IGF1R"
"hsa-miR-146b-5p","LBR"
"hsa-miR-146b-5p","LCP2"
"hsa-miR-146b-5p","LIMD1"
"hsa-miR-146b-5p","LIMK1"
"hsa-miR-146b-5p","LTB"
"hsa-miR-146b-5p","MACF1"
"hsa-miR-146b-5p","MDFIC"
"hsa-miR-146b-5p","MYT1"
"hsa-miR-146b-5p","PDGFRA"
"hsa-miR-146b-5p","PDHB"
"hsa-miR-146b-5p","PIK3CB"
"hsa-miR-146b-5p","PLA2G4A"
"hsa-miR-146b-5p","PLAG1"
"hsa-miR-146b-5p","PRKAA2"
"hsa-miR-146b-5p","RASSF5"
"hsa-miR-146b-5p","RCAN1"
"hsa-miR-146b-5p","SERPINB9"
"hsa-miR-146b-5p","SMAD4"
